question,rag_memory_diff,rag_elapsed_time,rag_estimated_cpu_usage,rag_psutil_cpu_usage,rag_response_size,rag_token_count,rag_gpu_memory_used_nvml,rag_gpu_utilization_nvml,rag_gpu_memory_used_smi,rag_gpu_utilization_smi,rag_gpu_utilization_torch_diff,no_context_memory_diff,no_context_elapsed_time,no_context_estimated_cpu_usage,no_context_psutil_cpu_usage,no_context_response_size,no_context_token_count,no_context_gpu_memory_used_nvml,no_context_gpu_utilization_nvml,no_context_gpu_memory_used_smi,no_context_gpu_utilization_smi,no_context_gpu_utilization_torch_diff
"""How to view recorded footage on Arlo Ultra?""",0.0,0.48796653747558594,0.0,5.3,122,25,0.0,-21,0.0,-21.0,0.0,0.0,1.4725849628448486,0.679077965095621,6.1,1040,209,0.0,-19,0.0,-19.0,0.0
"""How to delete recordings from Arlo Ultra?""",0.0,0.5480320453643799,1.8247108147374895,5.6,181,35,0.0,-16,0.0,-16.0,0.0,0.0,2.4612021446228027,1.625222052052512,5.95,1684,348,0.0,0,0.0,0.0,0.0
"""How to use Arlo Ultra in low power mode?""",0.0,0.5982639789581299,1.671502940458791,5.65,203,37,0.0,0,0.0,-27.0,0.0,0.0,2.616410255432129,1.1466091733020787,6.0,1886,379,0.0,-3,0.0,-3.0,0.0
"""How to share Arlo Ultra footage with the police?""",0.0,0.5647156238555908,1.7708027859658668,5.7,183,37,0.0,-10,0.0,-10.0,0.0,0.0,1.8809943199157715,1.0632674319227815,5.9,1392,276,0.0,-18,0.0,-18.0,0.0
"""What if Blink Outdoor camera is not recording at night?""",0.0,0.6006205081939697,1.6649448134996776,5.6,230,37,0.0,-15,0.0,-15.0,0.0,0.0,2.396237373352051,1.6692837047292983,6.0,1912,340,0.0,-21,0.0,-21.0,0.0
"""How to set activity zones on Blink Outdoor?""",0.0,0.8013358116149902,1.2479162736827123,5.75,401,68,0.0,-3,0.0,-3.0,0.0,0.0,2.5353128910064697,1.1832859015713726,6.0,1841,361,0.0,-10,0.0,-10.0,0.0
"""In case of frequent false alerts, how to adjust Blink Outdoor settings?""",0.0,1.3698043823242188,1.4600624919943084,5.8,852,152,0.0,0,0.0,-27.0,0.0,0.0,2.3153939247131348,1.295675853675597,5.95,1819,323,0.0,-9,0.0,-9.0,0.0
"""How to update firmware on Logitech Circle?""",0.0,0.5572197437286377,1.79462413393249,5.65,175,32,0.0,0,0.0,-27.0,0.0,0.0,1.8829519748687744,1.0621619811309346,5.9,1311,260,0.0,-12,0.0,-12.0,0.0
"""Why does Logitech Circle keep disconnecting from Wi-Fi?""",0.0,0.9081375598907471,1.1011547635164842,5.8,472,82,0.0,-8,0.0,-8.0,0.0,0.0,2.3045644760131836,0.8678429355384987,6.0,1689,323,0.0,0,0.0,0.0,0.0
"""How to enable 2-way audio on Logitech Circle?""",0.0,0.6361331939697266,1.5719978291946834,5.699999999999999,215,43,0.0,-21,0.0,-21.0,0.0,0.0,2.3843255043029785,1.258217468455204,6.1,1668,335,0.0,-19,0.0,-19.0,0.0
"""What if Logitech Circle is recording too frequently?""",0.0,0.6087489128112793,1.6427134060639326,5.550000000000001,284,45,0.0,-20,0.0,-20.0,0.0,0.0,2.027597188949585,1.4795838228376128,6.0,1643,291,0.0,-21,0.0,-21.0,0.0
"""How to activate privacy mode on Logitech Circle?""",0.0,0.9913487434387207,1.0087267539505858,5.8,518,115,0.0,0,0.0,-26.0,0.0,0.0,1.5666866302490234,1.276579477596694,5.9,1095,219,0.0,0,0.0,0.0,0.0
"""How to fix Logitech Circle if the LED indicator is solid red?""",0.0,0.5963397026062012,1.6768965668875653,5.449999999999999,215,42,0.0,-18,0.0,-18.0,0.0,0.0,2.311356782913208,1.7305852690376773,6.15,1798,324,0.0,-19,0.0,-19.0,0.0
"""How to recalibrate motion detection on SimpliSafe camera?""",0.0,0.645327091217041,1.5496017656935372,5.449999999999999,240,44,0.0,-3,0.0,-3.0,0.0,0.0,1.6103770732879639,0.6209725762906914,6.199999999999999,1216,228,0.0,0,0.0,0.0,0.0
"""How to connect SimpliSafe to Amazon Alexa?""",0.0,0.6734135150909424,1.484971681722253,5.7,231,45,0.0,-5,0.0,-5.0,0.0,0.0,1.622079849243164,1.2329849242219428,5.95,994,224,0.0,0,0.0,0.0,0.0
"""How to fix SimpliSafe showing poor night vision?""",0.0,0.7882676124572754,2.5372094050231384,5.7,356,59,0.0,-5,0.0,-5.0,0.0,0.0,1.9498958587646484,1.025695803707239,5.95,1493,266,0.0,-21,0.0,-21.0,0.0
"""How to update firmware on Ring Alarm Security Kit?""",0.0,0.9252772331237793,1.0807571657448478,5.85,431,92,0.0,-4,0.0,-4.0,0.0,0.0,1.6012482643127441,1.8735383306026092,6.0,1167,224,0.0,-21,0.0,-21.0,0.0
"""How to fix Ring Alarm showing poor night vision on cameras?""",0.0,0.6750082969665527,1.4814632716306946,5.55,264,44,0.0,0,0.0,0.0,0.0,0.0,2.084165096282959,1.4394253148901288,6.050000000000001,1523,294,0.0,0,0.0,-23.0,0.0
"""How to extend battery life of Ring Alarm sensors?""",0.0,0.5207598209381104,1.920271034346821,5.5,176,28,0.0,-23,0.0,-23.0,0.0,0.0,2.6659204959869385,1.1253148788625358,6.05,2075,379,0.0,-13,0.0,-13.0,0.0
"""How to delete ADT Smart Home event history?""",0.0,1.1980412006378174,1.6693916694468642,5.65,700,117,0.0,-9,0.0,-9.0,0.0,0.0,1.5554444789886475,1.2858061004525825,6.0,1077,221,0.0,-13,0.0,-13.0,0.0
"""What if the ADT Control app is crashing frequently?""",0.0,0.6636183261871338,1.506890271919797,5.75,328,52,0.0,0,0.0,-25.0,0.0,0.0,1.7634358406066895,1.134149569803995,5.95,1315,259,0.0,-22,0.0,-22.0,0.0
"""Why is ADT Smart Home camera not recording audio?""",0.0,0.7169468402862549,1.394803552798728,5.75,389,63,0.0,-5,0.0,-5.0,0.0,0.0,2.0557761192321777,0.9728685829589124,5.95,1640,299,0.0,-23,0.0,-23.0,0.0
"""How to silence an alarm on Nest Protect?""",0.0,0.9662716388702393,1.0349056722479055,5.8,492,88,0.0,-26,0.0,-26.0,0.0,0.0,1.3871593475341797,1.44179542426487,6.1,982,192,0.0,0,0.0,-23.0,0.0
"""How to replace Nest Protect if its faulty?""",0.0,1.3580479621887207,2.2090530552145036,5.8,776,143,0.0,-5,0.0,-5.0,0.0,0.0,2.791072368621826,1.79142614007816,5.95,1974,373,0.0,-21,0.0,-21.0,0.0
"""How to check the manufacturing date of Nest Protect?""",0.0,0.5205388069152832,1.9210863565157419,5.55,178,30,0.0,0,0.0,-27.0,0.0,0.0,1.6871740818023682,1.1854141321709202,5.95,1122,233,0.0,-16,0.0,-16.0,0.0
"""How to silence Nest Protect during cooking?""",0.0,0.6597051620483398,1.51582867245877,5.55,285,46,0.0,-9,0.0,-9.0,0.0,0.0,1.3590104579925537,1.4716590208970557,6.0,970,188,0.0,0,0.0,0.0,0.0
"""How to replace batteries in First Alert Onelink?""",0.0,0.6255035400390625,1.5987119752138266,5.75,262,42,0.0,-18,0.0,-18.0,0.0,0.0,1.631441354751587,1.2259098337637908,6.0,1179,224,0.0,-21,0.0,-21.0,0.0
"""How to silence an alarm on First Alert Onelink?""",0.0,0.699993371963501,0.0,5.7,262,50,0.0,-21,0.0,-21.0,0.0,0.0,1.5105862617492676,1.3239892686981545,5.9,1142,217,0.0,-14,0.0,-14.0,0.0
"""How to change Wi-Fi network on First Alert Onelink?""",0.0,0.8523991107940674,0.0,5.6,331,78,0.0,-3,0.0,-3.0,0.0,0.0,1.7363288402557373,1.15185554350779,6.35,1270,250,0.0,-1,0.0,-1.0,0.0
"""How to enable Nightly Promise on First Alert Onelink?""",0.0,1.2948596477508545,1.5445689449602829,5.95,667,136,0.0,-21,0.0,-21.0,0.0,0.0,1.027419090270996,1.946625305036296,6.0,774,128,0.0,-12,0.0,-12.0,0.0
"""How to fix First Alert Onelink if it wont turn on?""",0.0,0.7356076240539551,0.0,5.65,263,46,0.0,-14,0.0,-14.0,0.0,0.0,2.078317880630493,1.4434750467960236,5.95,1574,292,0.0,0,0.0,-23.0,0.0
"""How to troubleshoot First Alert Onelink if the alarm is too quiet?""",0.0,0.7722954750061035,1.294841200501903,5.7,318,61,0.0,-21,0.0,-21.0,0.0,0.0,3.2189691066741943,1.5532923225734971,5.95,2573,454,0.0,0,0.0,0.0,0.0
"""How to silence an alarm on Kidde Smart Smoke Alarm?""",0.0,0.6701264381408691,2.9845114088485176,5.75,266,50,0.0,0,0.0,0.0,0.0,0.0,1.309715747833252,1.5270489060773327,6.0,979,183,0.0,0,0.0,-23.0,0.0
"""How to check sensor status on Kidde Smart Smoke Alarm?""",0.0,0.597764253616333,0.0,5.4,194,38,0.0,-21,0.0,-21.0,0.0,0.0,1.7076573371887207,1.1711951551654605,5.95,1247,243,0.0,-23,0.0,-23.0,0.0
"""How to enable Nightly Promise on Kidde Smart Smoke Alarm?""",0.0,0.9745101928710938,1.0261565320889474,5.550000000000001,437,93,0.0,-9,0.0,-9.0,0.0,0.0,1.7495832443237305,1.7146940619913915,6.2,1333,248,0.0,-21,0.0,-21.0,0.0
"""How to update firmware on Samsung SmartThings Hub?""",0.0,0.9033887386322021,1.1069431765510018,5.800000000000001,361,78,0.0,0,0.0,-25.0,0.0,0.0,2.1543893814086914,1.3925059350406297,6.25,1500,304,0.0,-21,0.0,-21.0,0.0
"""What if Samsung SmartThings Hub is not responsive?""",0.0,0.6019299030303955,1.6613230128060523,5.449999999999999,196,37,0.0,-4,0.0,-4.0,0.0,0.0,2.7664570808410645,1.445892664557274,6.0,2053,399,0.0,-10,0.0,-10.0,0.0
"""How to test Samsung SmartThings Hub connectivity?""",0.0,0.6009383201599121,1.6640642915496364,5.4,223,39,0.0,-17,0.0,-17.0,0.0,0.0,4.008700609207153,0.997829568716969,6.25,3148,574,0.0,-21,0.0,-21.0,0.0
"""How to troubleshoot connectivity issues with Samsung SmartThings Hub?""",0.0,0.637214183807373,1.5693310434913799,5.35,248,43,0.0,-21,0.0,-21.0,0.0,0.0,2.5660717487335205,1.5588028674464758,5.95,1921,358,0.0,-18,0.0,-18.0,0.0
"""How to enable SmartThings Energy feature on Samsung SmartThings Hub?""",0.0,0.7118334770202637,1.4048229428392334,5.55,260,44,0.0,0,0.0,-27.0,0.0,0.0,2.082263708114624,0.4802465682430473,6.300000000000001,1471,290,0.0,-21,0.0,-21.0,0.0
"""What if Amazon Echo is giving incorrect responses?""",0.0,0.8395411968231201,1.1911267770849119,5.5,426,69,0.0,-2,0.0,-2.0,0.0,0.0,2.4838812351226807,1.207787215258447,6.15,1925,342,0.0,-1,0.0,-1.0,0.0
"""How to create an automation with Apple HomeKit?""",0.0,1.0803494453430176,1.8512528595441347,5.75,506,107,0.0,-21,0.0,-21.0,0.0,0.0,1.790172815322876,1.1172105747999868,5.85,1214,247,0.0,0,0.0,0.0,0.0
"""What if an Apple HomeKit device is not responding?""",0.0,0.6973996162414551,0.0,5.4,280,51,0.0,0,0.0,0.0,0.0,0.0,1.7721741199493408,0.5642786387308694,6.15,1340,256,0.0,-23,0.0,-23.0,0.0
"""How to troubleshoot connectivity issues with Apple HomeKit?""",0.0,0.6629903316497803,1.5083176213347487,5.5,261,47,0.0,-26,0.0,-26.0,0.0,0.0,2.987168550491333,1.3390606965725789,5.95,2293,436,0.0,-21,0.0,-21.0,0.0
"""How to fix Apple HomeKit if an accessory is showing?""",0.0,0.6072375774383545,0.0,5.35,184,33,0.0,-2,0.0,-2.0,0.0,0.0,2.165804386138916,0.9234444314537923,6.15,1608,307,0.0,-7,0.0,-7.0,0.0
"""How to fix Apple HomeKit if automations are not running?""",0.0,0.6456944942474365,3.0974400708394834,5.300000000000001,267,44,0.0,-8,0.0,-8.0,0.0,0.0,3.092268705368042,1.2935486470036714,6.15,2474,446,0.0,-7,0.0,-7.0,0.0
"""How to reset Home Hub in Apple HomeKit?""",0.0,0.6838202476501465,1.4623726095204872,5.75,273,51,0.0,0,0.0,0.0,0.0,0.0,1.1468992233276367,0.8719161890270641,5.85,702,161,0.0,-21,0.0,-21.0,0.0
"""How to fix Apple HomeKit if the app crashes frequently?""",0.0,0.607806921005249,1.645259317457582,5.65,241,40,0.0,-10,0.0,-10.0,0.0,0.0,2.4945478439331055,1.202622754779508,6.15,1887,357,0.0,-9,0.0,-9.0,0.0
"""How to reset Wi-Fi settings on Logitech Harmony Hub?""",0.0,0.7478268146514893,1.3372080011171623,5.3,266,65,0.0,-5,0.0,-5.0,0.0,0.0,2.228116512298584,1.3464286914259316,6.1,1653,312,0.0,-15,0.0,-15.0,0.0
"""How to enable push notifications on Logitech Harmony Hub?""",0.0,0.6960670948028564,1.4366431159661635,5.5,272,51,0.0,-20,0.0,-20.0,0.0,0.0,1.8013622760772705,1.6654062538334216,6.05,1281,241,0.0,-9,0.0,-9.0,0.0
"""How to troubleshoot connectivity issues with Logitech Harmony Hub?""",0.0,0.8943984508514404,1.1180699150888742,5.85,389,76,0.0,-17,0.0,-17.0,0.0,0.0,2.311997175216675,1.7301059200583822,5.95,1702,325,0.0,-6,0.0,-6.0,0.0
"""How to clean Logitech Harmony Hub?""",0.0,0.5225951671600342,3.827054143780749,5.6,140,28,0.0,0,0.0,-27.0,0.0,0.0,1.9413690567016602,1.0302008230192632,5.95,1313,269,0.0,-16,0.0,-16.0,0.0
"""How to silence alerts on Logitech Harmony Hub?""",0.0,0.5869238376617432,1.7037985779943938,5.550000000000001,206,36,0.0,0,0.0,-26.0,0.0,0.0,2.2414724826812744,1.338405902004606,6.050000000000001,1658,312,0.0,-2,0.0,-2.0,0.0
"""What if BroadLink RM Pro+ is not responding?""",0.0,0.6597962379455566,1.5156194329219652,5.800000000000001,229,48,0.25,-26,1.0,-26.0,0.0,0.0,1.9450955390930176,1.028227128078339,6.050000000000001,1434,271,-0.0625,-21,0.0,-21.0,0.0
"""How to troubleshoot connectivity issues with BroadLink RM Pro+?""",0.0,0.8658363819122314,1.15495262256196,5.75,341,72,0.0,-4,0.0,-4.0,0.0,0.0,2.686741352081299,1.1165942704816552,5.95,2091,378,0.0,0,0.0,0.0,0.0
"""How to clean BroadLink RM Pro+?""",0.0,0.5415346622467041,0.0,5.699999999999999,147,30,0.0,-26,0.0,-26.0,0.0,0.0,1.8880579471588135,1.0592895218129625,5.95,1498,277,0.0,0,0.0,-23.0,0.0
"""How to link BroadLink RM Pro+ to Amazon Alexa?""",0.0,1.0578324794769287,1.8906585294001859,5.8,490,100,0.0,-21,0.0,-21.0,0.0,0.0,2.46555757522583,1.6223510820404383,5.95,1801,359,0.0,-21,0.0,-21.0,0.0
"""How to update personal information in BroadLink account?""",0.0,1.35943603515625,1.4711983118560679,5.8,900,156,0.0,-21,0.0,-21.0,0.0,0.0,1.62431001663208,1.2312920437103958,6.0,1341,239,0.0,0,0.0,0.0,0.0
"""How to fix BroadLink RM Pro+ if the LED indicator is blinking red?""",0.0,0.7401375770568848,1.3511001616422909,5.7,330,63,0.0,-1,0.0,-1.0,0.0,0.0,2.2925734519958496,1.3085731222207853,5.95,1888,328,0.0,-19,0.0,-19.0,0.0
"""How to connect Caavo Control Center to Wi-Fi?""",0.0,0.8507113456726074,2.350973700035585,5.75,365,83,0.0,-12,0.0,-12.0,0.0,0.0,1.779808521270752,1.6855745795963537,5.95,1320,265,0.0,-8,0.0,-8.0,0.0
"""How to deactivate Caavo Control Center during a move?""",0.0,0.5974371433258057,0.0,5.4,223,43,0.0,-21,0.0,-21.0,0.0,0.0,1.614070177078247,1.8586552447396734,6.15,1141,237,0.0,0,0.0,0.0,0.0
"""How to set up Caavo Control Center after a power outage?""",0.0,0.566246747970581,1.7660145574046542,5.75,216,36,0.0,0,0.0,-25.0,0.0,0.0,1.749075174331665,1.7151921449831427,5.95,1244,257,0.0,-6,0.0,-6.0,0.0
"""How to silence alerts on Caavo Control Center?""",0.0,0.5114667415618896,1.9551613404051034,5.55,149,28,0.0,-21,0.0,-21.0,0.0,0.0,1.7740464210510254,1.691049323400093,5.95,1346,259,0.0,-5,0.0,-5.0,0.0
"""How to troubleshoot connectivity issues with Withings Body Cardio?""",0.0,0.6257927417755127,1.597973151880715,5.25,248,45,0.0,-6,0.0,-6.0,0.0,0.0,2.796374797821045,1.072817564489171,6.1,1976,421,0.0,-4,0.0,-4.0,0.0
"""How to change Wi-Fi network on Withings Body Cardio?""",0.0,0.8136317729949951,1.2290572138348954,5.8,272,66,0.0,-15,0.0,-15.0,0.0,0.0,1.5659446716308594,1.2771843323955874,6.05,1142,220,0.0,-18,0.0,-18.0,0.0
"""How to fix Withings Body Cardio if heart rate is not being measured?""",0.0,0.7185475826263428,1.3916962831462092,5.4,327,59,0.0,-21,0.0,-21.0,0.0,0.0,1.769838809967041,1.6950696205235551,6.25,1403,249,0.0,-6,0.0,-6.0,0.0
"""What if the Eufy Smart Scale doesnt detect multiple users accurately?""",0.0,0.6736702919006348,0.0,5.4,290,48,0.0,-15,0.0,-15.0,0.0,0.0,2.3125150203704834,1.7297184946962858,6.0,1755,327,0.0,-9,0.0,-9.0,0.0
"""In case of inconsistent body composition readings on the Eufy Smart Scale, what should I do?""",0.0,0.6487319469451904,1.541468714016604,5.300000000000001,251,41,0.0,-21,0.0,-21.0,0.0,0.0,2.1099534034729004,1.4218323471338625,5.95,1582,299,0.0,-21,0.0,-21.0,0.0
"""How to reset Fitbit Aria to factory settings?""",0.0,0.586651086807251,3.409181445285072,5.65,170,33,0.0,-8,0.0,-8.0,0.0,0.0,1.4385859966278076,1.3902540443825182,5.9,1020,201,0.0,-11,0.0,-11.0,0.0
"""Why is Fitbit Aria showing no readings on the app?""",0.0,0.726318359375,1.3768067226956497,5.65,270,52,0.0,-8,0.0,-8.0,0.0,0.0,2.2482693195343018,0.8895731408273356,6.0,1582,319,0.0,0,0.0,-23.0,0.0
"""What if Fitbit Aria is stuck on a firmware update?""",0.0,0.743908166885376,1.3442519446801209,5.7,282,53,0.0,-27,0.0,-27.0,0.0,0.0,1.895512580871582,1.5826853539625843,5.95,1405,265,0.0,-10,0.0,-10.0,0.0
"""In case of problems with weight history on Fitbit Aria, what should I do?""",0.0,0.5890185832977295,0.0,5.4,180,32,0.0,-2,0.0,-2.0,0.0,0.0,2.5625216960906982,1.170721795087783,6.1,1657,371,0.0,-5,0.0,-5.0,0.0
"""Why is Fitbit Aria not showing heart rate?""",0.0,0.5230929851531982,1.911706003295419,5.25,128,25,0.0,-9,0.0,-9.0,0.0,0.0,0.6539571285247803,1.5291522278454646,6.0,400,78,0.0,-21,0.0,-21.0,0.0
"""How to reset Sleep Number 360 Smart Bed to factory settings?""",0.0,0.73905348777771,1.3530820387655988,5.7,330,59,0.0,-21,0.0,-21.0,0.0,0.0,1.4690022468566895,2.0422024584534526,5.95,1086,205,0.0,-21,0.0,-21.0,0.0
"""In case of a power outage, how to reset Sleep Number 360 Smart Bed?""",0.0,0.5941817760467529,1.68298665545378,5.3,188,33,0.0,-21,0.0,-21.0,0.0,0.0,1.7800087928771973,1.1235899552863395,5.949999999999999,1249,237,0.0,-23,0.0,-23.0,0.0
"""Why is Sleep Number 360 Smart Bed showing low responsiveness in the app?""",0.0,0.5657098293304443,0.0,5.65,180,35,0.0,-2,0.0,-2.0,0.0,0.0,2.8486993312835693,1.4041495906839505,5.95,2221,398,0.0,-10,0.0,-10.0,0.0
"""Why is Sleep Number 360 Smart Bed showing offline in the app?""",0.0,0.6487603187561035,1.5414013019730217,5.45,247,44,0.0,-7,0.0,-7.0,0.0,0.0,2.224777936935425,1.348449186856687,5.95,1758,320,0.0,-2,0.0,-2.0,0.0
"""Why is Sleep Number 360 Smart Bed not recording partners sleep data?""",0.0,0.613027811050415,1.6312473626369475,5.95,234,40,0.0,-7,0.0,-7.0,0.0,0.0,1.4355933666229248,2.089728240424976,6.0,1095,198,0.0,-11,0.0,-11.0,0.0
"""How to activate anti-snore feature on Sleep Number 360 Smart Bed?""",0.0,0.6585447788238525,1.518499625469767,5.65,254,49,0.0,-15,0.0,-15.0,0.0,0.0,1.7632131576538086,1.701439208853565,5.95,1340,249,0.0,-12,0.0,-12.0,0.0
"""How to clean the SleepIQ sensor on Sleep Number 360 Smart Bed?""",0.0,0.7018265724182129,1.4248534314588455,5.55,278,49,0.0,-24,0.0,-24.0,0.0,0.0,2.504931926727295,1.59684978155397,6.15,1918,365,0.0,-13,0.0,-13.0,0.0
"""How to adjust ResMed S+ sensitivity?""",0.0,0.5506284236907959,1.8161067554344748,5.25,209,36,0.0,0,0.0,-27.0,0.0,0.0,2.326371431350708,1.2895619158531666,5.9,1703,337,0.0,-22,0.0,-22.0,0.0
"""What if ResMed S+ is giving incorrect sleep scores?""",0.0,0.5751228332519531,1.7387589957865657,5.45,259,39,0.0,-10,0.0,-10.0,0.0,0.0,1.9213685989379883,1.561387024676664,6.05,1528,274,0.0,-4,0.0,-4.0,0.0
"""Why is ResMed S+ showing inaccurate breathing patterns?""",0.0,0.6315748691558838,1.5833435572501744,5.7,308,47,0.0,-21,0.0,-21.0,0.0,0.0,2.559433698654175,1.5628457193897167,5.95,2171,371,0.0,-21,0.0,-21.0,0.0
"""How to deactivate notifications from ResMed S+?""",0.0,0.5873126983642578,1.7026704901566412,5.4,205,39,0.0,-2,0.0,-2.0,0.0,0.0,1.6654784679412842,1.8012841701322173,5.95,1146,236,0.0,-11,0.0,-11.0,0.0
"""How to connect Withings Sleep Analyzer to Wi-Fi?""",0.0,1.012418508529663,0.9877338191410506,5.8,384,92,0.0,-9,0.0,-9.0,0.0,0.0,2.623159646987915,1.5248785961582043,5.800000000000001,1898,374,0.0,0,0.0,0.0,0.0
"""How to deactivate Withings Sleep Analyzer temporarily?""",0.0,0.7105720043182373,1.407316913587873,5.85,289,50,0.0,-6,0.0,-6.0,0.0,0.0,1.1485803127288818,0.8706400317999676,6.0,755,156,0.0,-10,0.0,-10.0,0.0
"""How to link Withings Sleep Analyzer to Apple Health?""",0.0,0.6632785797119141,1.5076621356194357,5.65,243,45,0.0,-24,0.0,-24.0,0.0,0.0,2.5380144119262695,1.1820263848385204,5.95,1814,370,0.0,-22,0.0,-22.0,0.0
"""What if Withings Sleep Analyzer data is inconsistent?""",0.0,0.5529482364654541,1.808487547400381,5.7,201,29,0.0,-11,0.0,-11.0,0.0,0.0,2.696866512298584,1.1124021104950528,6.0,2179,377,0.0,-22,0.0,-22.0,0.0
"""How to fix Withings Sleep Analyzer if it fails to power on?""",0.0,0.6889147758483887,1.4515583567903663,5.75,284,50,0.0,-19,0.0,-19.0,0.0,0.0,1.4833202362060547,2.0224897677334384,5.9,1165,207,0.0,-4,0.0,-4.0,0.0
"""What if Withings Sleep Analyzer is not detecting snoring?""",0.0,0.7701687812805176,1.2984166903473353,5.55,357,59,0.0,0,0.0,-25.0,0.0,0.0,1.9679086208343506,1.5244610284421318,6.25,1508,277,0.0,-6,0.0,-6.0,0.0
"""What if Omron Evolv is not turning on?""",0.0,0.707695484161377,1.4130371358580818,5.45,319,54,0.0,-17,0.0,-17.0,0.0,0.0,1.6683392524719238,1.7981954183193074,6.15,1230,239,0.0,-4,0.0,-4.0,0.0
"""How to set a measurement reminder in the Omron Connect app?""",0.0,0.564704179763794,1.7708386724232459,5.6,177,32,0.0,0,0.0,0.0,0.0,0.0,1.6814589500427246,1.7841648765357776,6.0,1194,236,0.0,-15,0.0,-15.0,0.0
"""How to activate measurement history on Omron Connect for Omron Evolv?""",0.0,0.7812716960906982,0.0,5.75,303,65,0.0,-10,0.0,-10.0,0.0,0.0,2.5153286457061768,1.192687088871724,6.0,1875,377,0.0,-21,0.0,-21.0,0.0
"""How to deactivate Omron Evolv before traveling?""",0.0,0.5938489437103271,1.683929912800989,5.699999999999999,213,37,0.0,-11,0.0,-11.0,0.0,0.0,2.274921417236328,1.7583024933042102,5.95,1698,337,0.0,-19,0.0,-19.0,0.0
"""Why is Omron Evolv showing low battery even after replacing batteries?""",0.0,0.7320888042449951,1.3659545047002772,5.7,309,54,0.0,-15,0.0,-15.0,0.0,0.0,2.708401918411255,1.4768856766834157,5.95,2180,384,0.0,0,0.0,0.0,0.0
"""How to change the units of measurement on Omron Evolv?""",0.0,0.6418719291687012,0.0,5.3,214,43,0.0,-5,0.0,-5.0,0.0,0.0,1.7617485523223877,1.1352357845660823,5.95,1235,255,0.0,-3,0.0,-3.0,0.0
"""How to fix Omron Evolv if it does not inflate?""",0.0,0.5759828090667725,1.7361629275446777,5.699999999999999,195,34,0.0,-21,0.0,-21.0,0.0,0.0,2.188976764678955,1.8273378066624317,5.9,1610,299,0.0,0,0.0,-23.0,0.0
"""Why does Omron Evolv display Err during measurement?""",0.0,0.6734025478363037,0.0,5.45,280,49,0.0,0,0.0,0.0,0.0,0.0,2.267069101333618,0.8821963118908321,6.300000000000001,1865,318,0.0,0,0.0,-23.0,0.0
"""Why is iHealth Track Bluetooth not pairing?""",0.0,0.6724202632904053,1.4871651771850454,5.45,282,46,0.0,-22,0.0,-22.0,0.0,0.0,2.4004015922546387,1.249790872359589,6.300000000000001,1847,339,0.0,-14,0.0,-14.0,0.0
"""How to adjust settings on iHealth Track?""",0.0,1.6064612865447998,1.8674586341580233,5.75,957,185,0.0,-12,0.0,-12.0,0.0,0.0,2.4553580284118652,1.2218177411540685,6.0,1791,358,0.0,-16,0.0,-16.0,0.0
"""How to fix data inconsistencies on iHealth Track?""",0.0,0.5875415802001953,1.7020072003483413,5.65,245,37,0.0,-16,0.0,-16.0,0.0,0.0,2.311525583267212,1.2978441691147644,5.95,1873,331,0.0,-21,0.0,-21.0,0.0
"""How to activate measurement history on iHealth MyVitals for iHealth Track?""",0.0,0.6685831546783447,1.4957002625737328,5.7,285,53,0.0,-10,0.0,-10.0,0.0,0.0,1.6882696151733398,1.1846449062571793,5.9,1301,248,0.0,0,0.0,0.0,0.0
"""Why is Amazon Fire Stick not connecting to Wi-Fi?""",0.0,1.0080678462982178,0.9919967229103145,5.75,539,102,0.0,0,0.0,-25.0,0.0,0.0,2.4159770011901855,1.6556448997782354,6.0,1881,338,0.0,0,0.0,0.0,0.0
"""Why is Amazon Fire Stick showing a black screen?""",0.0,0.886584997177124,1.1279234401473954,5.8,413,74,0.0,-5,0.0,-5.0,0.0,0.0,2.3475441932678223,1.703908284865254,5.95,1736,334,0.0,0,0.0,-23.0,0.0
"""How to connect Amazon Fire Stick to a new Wi-Fi network without the remote?""",0.0,1.5993475914001465,1.250509902132834,5.85,921,180,0.0,-4,0.0,-4.0,0.0,0.0,1.943864107131958,1.5433177602232553,6.35,1467,282,0.0,-14,0.0,-14.0,0.0
"""Why is Amazon Fire Stick overheating?""",0.0,0.6338827610015869,0.0,5.4,245,42,0.0,-21,0.0,-21.0,0.0,0.0,1.606579065322876,1.8673217302220717,5.9,1172,217,0.0,-21,0.0,-21.0,0.0
"""How to restart Google Chromecast?""",0.0,0.6115467548370361,3.270395900526949,5.75,212,36,0.0,0,0.0,-25.0,0.0,0.0,1.9705913066864014,1.014923791255951,5.95,1302,264,0.0,0,0.0,0.0,0.0
"""How to factory reset Google Chromecast without using the app?""",0.0,0.5446605682373047,1.8360058691882348,5.35,155,26,0.0,-16,0.0,-16.0,0.0,0.0,1.4291236400604248,1.3994590418468202,6.300000000000001,1055,184,0.0,0,0.0,-23.0,0.0
"""How to change the display resolution on Google Chromecast?""",0.0,0.5787665843963623,1.7278122596557006,5.65,248,36,0.0,0,0.0,0.0,0.0,0.0,1.4173622131347656,0.7055359531473614,5.95,1026,190,0.0,-8,0.0,-8.0,0.0
"""How to fix Google Chromecast if there is no sound?""",0.0,1.8124592304229736,1.1034730968990905,5.85,1014,219,0.0,-12,0.0,-12.0,0.0,0.0,2.724086284637451,1.1012867018630297,5.95,1994,383,0.0,-10,0.0,-10.0,0.0
