question,rag_memory_diff,rag_elapsed_time,rag_estimated_cpu_usage,rag_psutil_cpu_usage,rag_response_size,rag_token_count,rag_gpu_memory_used_nvml,rag_gpu_utilization_nvml,rag_gpu_memory_used_smi,rag_gpu_utilization_smi,rag_gpu_utilization_torch_diff,no_context_memory_diff,no_context_elapsed_time,no_context_estimated_cpu_usage,no_context_psutil_cpu_usage,no_context_response_size,no_context_token_count,no_context_gpu_memory_used_nvml,no_context_gpu_utilization_nvml,no_context_gpu_memory_used_smi,no_context_gpu_utilization_smi,no_context_gpu_utilization_torch_diff
"""How to view recorded footage on Arlo Ultra?""",0.0,0.6639387607574463,0.0,5.55,394,89,0.0,-11,0.0,-11.0,0.0,0.0,1.6960151195526123,1.768852155511554,5.800000000000001,1768,398,0.0,-3,0.0,-3.0,0.0
"""How to delete recordings from Arlo Ultra?""",0.0,0.4760775566101074,2.1004980934609763,5.35,215,51,0.0,0,0.0,-27.0,0.0,0.0,2.0061402320861816,1.4954089210804666,5.949999999999999,2206,468,0.0,-23,0.0,-23.0,0.0
"""How to use Arlo Ultra in low power mode?""",0.0,0.4651830196380615,0.0,5.3,201,37,0.0,0,0.0,0.0,0.0,0.0,1.6612350940704346,1.2039235187962056,5.85,1900,367,0.0,-21,0.0,-21.0,0.0
"""How to share Arlo Ultra footage with the police?""",0.0,0.5357649326324463,1.8664902069803215,5.4,260,62,0.0,-21,0.0,-21.0,0.0,0.0,1.9701769351959229,1.522705878039213,5.85,2375,461,0.0,-3,0.0,-3.0,0.0
"""What if Blink Outdoor camera is not recording at night?""",0.0,0.5565731525421143,3.593418027556688,5.4,369,66,0.0,-21,0.0,-21.0,0.0,0.0,1.9022204875946045,2.102805655856806,5.949999999999999,2501,438,0.0,0,0.0,0.0,0.0
"""How to set activity zones on Blink Outdoor?""",0.0,0.645402193069458,3.0988428943619226,5.45,554,87,0.0,-21,0.0,-21.0,0.0,0.0,1.1740634441375732,1.7034854547132443,5.85,1246,258,0.0,-21,0.0,-21.0,0.0
"""In case of frequent false alerts, how to adjust Blink Outdoor settings?""",0.0,0.7404186725616455,1.3505872245757455,5.5,563,128,0.0,0,0.0,0.0,0.0,0.0,1.8227498531341553,2.194486529856005,5.9,2188,426,0.0,-20,0.0,-20.0,0.0
"""How to update firmware on Logitech Circle?""",0.0,0.563352108001709,1.7750887691646962,5.4,279,84,0.0,-21,0.0,-21.0,0.0,0.0,1.6599066257476807,2.409774102924719,5.85,1935,398,0.0,0,0.0,-24.0,0.0
"""Why does Logitech Circle keep disconnecting from Wi-Fi?""",0.0,0.5332415103912354,1.8753228706224316,5.35,305,55,0.0,-20,0.0,-20.0,0.0,0.0,1.7955610752105713,1.6707869431002256,5.05,2139,410,0.0,-21,0.0,-21.0,0.0
"""How to enable 2-way audio on Logitech Circle?""",0.0,0.5614011287689209,1.7812575514266589,5.3,234,54,0.0,-4,0.0,-4.0,0.0,0.0,0.7188065052032471,1.3911949777309462,5.75,725,146,0.0,-19,0.0,-19.0,0.0
"""What if Logitech Circle is recording too frequently?""",0.0,0.5580348968505859,1.7920026250073087,5.35,356,66,0.0,-4,0.0,-4.0,0.0,0.0,1.9138906002044678,1.5674877130801588,5.95,2546,445,0.0,-21,0.0,-21.0,0.0
"""How to activate privacy mode on Logitech Circle?""",0.0,0.5288548469543457,3.781756017774656,5.35,271,56,0.0,-10,0.0,-10.0,0.0,0.0,0.695610523223877,1.4375860723965042,5.7,705,142,0.0,-21,0.0,-21.0,0.0
"""How to fix Logitech Circle if the LED indicator is solid red?""",0.0,0.5883982181549072,1.6995292799065225,5.25,336,80,0.0,0,0.0,0.0,0.0,0.0,1.8707702159881592,2.138156768701321,5.9,2207,450,0.0,-9,0.0,-9.0,0.0
"""How to recalibrate motion detection on SimpliSafe camera?""",0.0,0.4781687259674072,0.0,5.35,238,44,0.0,-4,0.0,-4.0,0.0,0.0,1.3261373043060303,2.262209192260087,5.9,1449,306,0.0,0,0.0,0.0,0.0
"""How to connect SimpliSafe to Amazon Alexa?""",0.0,0.5698580741882324,0.0,5.4,284,67,0.0,-21,0.0,-21.0,0.0,0.0,1.3770394325256348,1.4523912335123284,5.9,1409,315,0.0,0,0.0,0.0,0.0
"""How to fix SimpliSafe showing poor night vision?""",0.0,0.5055718421936035,1.9779582574461312,5.4,302,50,0.0,-14,0.0,-14.0,0.0,0.0,1.974440574645996,2.0258902958966427,5.65,2535,445,0.0,-18,0.0,-18.0,0.0
"""How to update firmware on Ring Alarm Security Kit?""",0.0,0.6749563217163086,1.4815773522296178,5.5,520,105,0.0,-27,0.0,-27.0,0.0,0.0,1.679121494293213,1.1910990400625396,5.85,1900,411,0.0,-18,0.0,-18.0,0.0
"""How to fix Ring Alarm showing poor night vision on cameras?""",0.0,0.765117883682251,1.306988140424103,5.55,600,120,0.0,-14,0.0,-14.0,0.0,0.0,2.1497642993927,2.325836372579499,5.9,2683,492,0.0,-24,0.0,-24.0,0.0
"""How to extend battery life of Ring Alarm sensors?""",0.0,0.45650458335876465,0.0,5.25,198,41,0.0,-9,0.0,-9.0,0.0,0.0,2.1318628787994385,1.407219962331521,5.85,2641,493,0.0,-4,0.0,-4.0,0.0
"""How to delete ADT Smart Home event history?""",0.0,0.5004291534423828,1.9982848583493789,5.35,242,56,0.0,-23,0.0,-23.0,0.0,0.0,1.7421905994415283,1.721970030695639,5.9,1879,409,0.0,-14,0.0,-14.0,0.0
"""What if the ADT Control app is crashing frequently?""",0.0,0.5012896060943604,1.9948548460644828,5.3,290,51,0.0,0,0.0,-27.0,0.0,0.0,2.0876643657684326,2.3950210014536677,5.9,2526,490,0.0,-21,0.0,-21.0,0.0
"""Why is ADT Smart Home camera not recording audio?""",0.0,0.4476780891418457,0.0,5.25,242,44,0.0,-18,0.0,-18.0,0.0,0.0,1.768702745437622,1.6961583893837613,5.9,2264,414,0.0,-13,0.0,-13.0,0.0
"""How to silence an alarm on Nest Protect?""",0.0,0.5229630470275879,0.0,5.55,311,59,0.0,-20,0.0,-20.0,0.0,0.0,0.4802100658416748,2.0824219880655113,5.7,450,87,0.0,0,0.0,0.0,0.0
"""How to replace Nest Protect if its faulty?""",0.0,0.5055749416351318,1.977946131516898,5.199999999999999,344,51,0.0,-21,0.0,-21.0,0.0,0.0,1.9134187698364258,2.090498986974282,5.9,2313,450,0.0,-11,0.0,-11.0,0.0
"""How to check the manufacturing date of Nest Protect?""",0.0,0.43030762672424316,0.0,5.2,192,34,0.0,0,0.0,0.0,0.0,0.0,0.5253090858459473,0.0,5.65,474,96,0.0,0,0.0,0.0,0.0
"""How to silence Nest Protect during cooking?""",0.0,0.44436049461364746,2.250425076314199,5.25,208,33,0.0,-21,0.0,-21.0,0.0,0.0,1.174375057220459,2.554550168241227,5.85,1243,259,0.0,-21,0.0,-21.0,0.0
"""How to replace batteries in First Alert Onelink?""",0.0,0.5101757049560547,1.9601090179024265,5.35,280,55,0.0,0,0.0,-26.0,0.0,0.0,1.6633403301239014,1.8035996276103976,5.9,2159,384,0.0,-20,0.0,-20.0,0.0
"""How to silence an alarm on First Alert Onelink?""",0.0,0.5101406574249268,0.0,5.25,259,50,0.0,-10,0.0,-10.0,0.0,0.0,1.007950782775879,0.9921119335262659,5.85,1058,213,0.0,0,0.0,-23.0,0.0
"""How to change Wi-Fi network on First Alert Onelink?""",0.0,0.5952720642089844,3.359808262894485,5.45,340,78,0.0,-1,0.0,-1.0,0.0,0.0,1.613391399383545,1.8594372085701485,5.85,1791,375,0.0,-11,0.0,-11.0,0.0
"""How to enable Nightly Promise on First Alert Onelink?""",0.0,0.6570391654968262,1.5219792860337806,5.45,394,86,0.0,-19,0.0,-19.0,0.0,0.0,0.220228910446167,0.0,5.5,138,26,0.0,-7,0.0,-7.0,0.0
"""How to fix First Alert Onelink if it wont turn on?""",0.0,0.45307040214538574,0.0,5.3,203,33,0.0,-21,0.0,-21.0,0.0,0.0,2.123798370361328,1.8834179627510415,5.9,2410,497,0.0,-19,0.0,-19.0,0.0
"""How to troubleshoot First Alert Onelink if the alarm is too quiet?""",0.0,0.5940423011779785,3.366763605947972,5.45,332,69,0.0,-2,0.0,-2.0,0.0,0.0,1.8904454708099365,1.586927550316912,5.6,2342,431,0.0,-9,0.0,-9.0,0.0
"""How to silence an alarm on Kidde Smart Smoke Alarm?""",0.0,0.4941244125366211,2.0237818141093715,5.25,261,49,0.0,0,0.0,-27.0,0.0,0.0,1.0495343208312988,0.952803524526026,5.85,1127,235,0.0,-21,0.0,-21.0,0.0
"""How to check sensor status on Kidde Smart Smoke Alarm?""",0.0,0.5012767314910889,1.994906081167,5.25,238,46,0.0,-21,0.0,-21.0,0.0,0.0,1.6440389156341553,1.2165162156315021,5.75,1898,379,0.0,0,0.0,0.0,0.0
"""How to enable Nightly Promise on Kidde Smart Smoke Alarm?""",0.0,0.580935001373291,1.7213629711354614,5.35,319,72,0.0,0,0.0,0.0,0.0,0.0,1.1721515655517578,1.706263983923938,5.85,1307,266,0.0,-9,0.0,-9.0,0.0
"""How to update firmware on Samsung SmartThings Hub?""",0.0,0.46106576919555664,0.0,5.4,215,37,0.0,-20,0.0,-20.0,0.0,0.0,1.6713566780090332,1.7949490012950424,5.85,1897,387,0.0,-14,0.0,-14.0,0.0
"""What if Samsung SmartThings Hub is not responsive?""",0.0,0.571331262588501,3.5005961181579766,5.45,314,67,0.0,-9,0.0,-9.0,0.0,0.0,1.7551214694976807,2.2790445388064415,5.75,2092,404,0.0,-8,0.0,-8.0,0.0
"""How to test Samsung SmartThings Hub connectivity?""",0.0,0.45583152770996094,2.193792967816338,5.15,221,39,0.0,-21,0.0,-21.0,0.0,0.0,1.779421329498291,1.12396090057102,5.9,2112,413,0.0,-21,0.0,-21.0,0.0
"""How to troubleshoot connectivity issues with Samsung SmartThings Hub?""",0.0,0.46335363388061523,2.158178822569861,5.25,246,43,0.0,0,0.0,-27.0,0.0,0.0,2.414025068283081,1.6569836214855596,5.949999999999999,2873,587,0.0,0,0.0,-23.0,0.0
"""How to enable SmartThings Energy feature on Samsung SmartThings Hub?""",0.0,0.48577022552490234,4.1171728832052,5.3,258,44,0.0,0,0.0,-28.0,0.0,0.0,1.467301845550537,2.0445690906039045,5.85,1646,323,0.0,-21,0.0,-21.0,0.0
"""What if Amazon Echo is giving incorrect responses?""",0.0,0.3852667808532715,2.5956040066167545,5.1,137,22,0.0,-21,0.0,-21.0,0.0,0.0,2.1014115810394287,2.3793530239928287,5.9,2765,492,0.0,0,0.0,-23.0,0.0
"""How to create an automation with Apple HomeKit?""",0.0,0.44341444969177246,0.0,5.3,181,33,0.0,-20,0.0,-20.0,0.0,0.0,2.582674980163574,1.935977247777047,5.9,2929,625,0.0,-15,0.0,-15.0,0.0
"""What if an Apple HomeKit device is not responding?""",0.0,0.4207887649536133,2.37648930600447,5.2,150,28,0.0,-21,0.0,-21.0,0.0,0.0,2.183854103088379,1.3737181415908468,5.949999999999999,2664,506,0.0,0,0.0,-23.0,0.0
"""How to troubleshoot connectivity issues with Apple HomeKit?""",0.0,0.5387773513793945,1.8560542633087702,5.35,307,59,0.0,-4,0.0,-4.0,0.0,0.0,2.6841835975646973,1.4902110286456338,5.9,3153,650,0.0,-21,0.0,-21.0,0.0
"""How to fix Apple HomeKit if an accessory is showing?""",0.0,0.486112117767334,2.0571385971450247,5.3,244,47,0.0,-17,0.0,-17.0,0.0,0.0,1.763380765914917,1.7012774881003006,5.05,2249,410,0.0,0,0.0,-23.0,0.0
"""How to fix Apple HomeKit if automations are not running?""",0.0,0.5260472297668457,1.900969995493199,5.4,310,55,0.0,-12,0.0,-12.0,0.0,0.0,2.1524744033813477,1.3937447968195942,5.9,2557,504,0.0,0,0.0,-23.0,0.0
"""How to reset Home Hub in Apple HomeKit?""",0.0,0.48876428604125977,2.0459760022537203,5.3,223,43,0.0,-8,0.0,-8.0,0.0,0.0,1.0918197631835938,2.747706261749608,5.800000000000001,1138,249,0.0,0,0.0,0.0,0.0
"""How to fix Apple HomeKit if the app crashes frequently?""",0.0,0.4759347438812256,2.1011283854735616,5.3,239,40,0.0,-21,0.0,-21.0,0.0,0.0,2.2895891666412354,1.7470383151170716,6.0,2734,539,0.0,-2,0.0,-2.0,0.0
"""How to reset Wi-Fi settings on Logitech Harmony Hub?""",0.0,0.4997098445892334,4.002322591110092,5.35,213,52,0.0,-28,0.0,-28.0,0.0,0.0,0.8121099472045898,1.2313603637587374,5.8,877,177,0.0,-20,0.0,-20.0,0.0
"""How to enable push notifications on Logitech Harmony Hub?""",0.0,0.4743797779083252,2.1080156586951784,5.25,253,48,0.0,-20,0.0,-20.0,0.0,0.0,1.034148931503296,1.933957420517481,5.9,1229,230,0.0,-15,0.0,-15.0,0.0
"""How to troubleshoot connectivity issues with Logitech Harmony Hub?""",0.0,0.5066931247711182,1.973581150229357,5.2,258,50,0.0,0,0.0,0.0,0.0,0.0,2.002621650695801,1.4980363359987539,5.9,2310,472,0.0,-21,0.0,-21.0,0.0
"""How to clean Logitech Harmony Hub?""",0.0,0.42322611808776855,2.3628031382376853,5.25,151,31,0.0,0,0.0,-28.0,0.0,0.0,2.2254598140716553,2.2467267071661112,5.9,2599,525,0.0,0,0.0,0.0,0.0
"""How to silence alerts on Logitech Harmony Hub?""",0.0,0.5040261745452881,1.9840239465762861,5.3,264,54,0.0,-4,0.0,-4.0,0.0,0.0,1.1860496997833252,2.529404965529969,5.85,1313,271,0.0,-23,0.0,-23.0,0.0
"""What if BroadLink RM Pro+ is not responding?""",0.0,0.5405368804931641,1.850012526595282,5.35,274,59,0.0,-3,0.0,-3.0,0.0,0.0,1.824857234954834,1.643964219521186,5.9,2294,419,0.0,-21,0.0,-21.0,0.0
"""How to troubleshoot connectivity issues with BroadLink RM Pro+?""",0.0,0.6102349758148193,1.6387130197901807,5.45,345,75,0.0,-27,0.0,-27.0,0.0,0.0,2.4096016883850098,2.0750317465744517,5.9,2835,564,0.0,0,0.0,-23.0,0.0
"""How to clean BroadLink RM Pro+?""",0.0,0.4335317611694336,2.3066360750631802,5.3,148,31,0.0,-2,0.0,-2.0,0.0,0.0,2.2170369625091553,0.9021049417843985,5.9,2596,512,0.0,-1,0.0,-1.0,0.0
"""How to link BroadLink RM Pro+ to Amazon Alexa?""",0.0,0.5534870624542236,1.8067269640684618,5.4,281,64,0.0,-6,0.0,-6.0,0.0,0.0,1.6698389053344727,2.3954406543191884,5.9,1798,388,0.0,-21,0.0,-21.0,0.0
"""How to update personal information in BroadLink account?""",0.0,0.43018484115600586,4.649164286275502,5.15,170,31,0.0,-12,0.0,-12.0,0.0,0.0,1.2438602447509766,1.6078976785680494,5.85,1360,283,0.0,-17,0.0,-17.0,0.0
"""How to fix BroadLink RM Pro+ if the LED indicator is blinking red?""",0.0,0.4497101306915283,2.223654598266155,5.3,190,36,0.0,-19,0.0,-19.0,0.0,0.0,2.0775554180145264,2.4066746699738806,5.949999999999999,2520,479,0.0,-18,0.0,-18.0,0.0
"""How to connect Caavo Control Center to Wi-Fi?""",0.0,0.582219123840332,1.7175663921910795,5.5,338,79,0.0,-14,0.0,-14.0,0.0,0.0,2.166961669921875,1.8459025166542322,5.9,2456,527,0.0,-21,0.0,-21.0,0.0
"""How to deactivate Caavo Control Center during a move?""",0.0,0.5141341686248779,0.0,5.5,261,59,0.0,-22,0.0,-22.0,0.0,0.0,0.8580992221832275,2.3307327967467053,5.8,920,193,0.0,-18,0.0,-18.0,0.0
"""How to set up Caavo Control Center after a power outage?""",0.0,0.4751307964324951,0.0,5.4,241,42,0.0,-14,0.0,-14.0,0.0,0.0,2.227654218673706,1.795610811797933,5.85,2650,545,0.0,-13,0.0,-13.0,0.0
"""How to silence alerts on Caavo Control Center?""",0.0,0.5021383762359619,1.9914829204951592,5.3,246,54,0.0,-20,0.0,-20.0,0.0,0.0,1.3073296546936035,1.5298360232428154,5.85,1440,301,0.0,-10,0.0,-10.0,0.0
"""How to troubleshoot connectivity issues with Withings Body Cardio?""",0.0,0.6102313995361328,1.6387226235150143,5.45,396,86,0.0,0,0.0,0.0,0.0,0.0,1.843203067779541,1.6276014577236542,5.9,2214,465,0.0,-4,0.0,-4.0,0.0
"""How to change Wi-Fi network on Withings Body Cardio?""",0.0,0.530785083770752,1.884001699699222,5.300000000000001,260,64,0.0,-3,0.0,-3.0,0.0,0.0,1.0943539142608643,0.9137811698462274,5.2,1257,251,0.0,0,0.0,0.0,0.0
"""How to fix Withings Body Cardio if heart rate is not being measured?""",0.0,0.5693233013153076,1.7564712311870512,5.35,326,63,0.0,-21,0.0,-21.0,0.0,0.0,1.9559454917907715,1.533785073558618,5.9,2499,451,0.0,-3,0.0,-3.0,0.0
"""What if the Eufy Smart Scale doesnt detect multiple users accurately?""",0.0,0.5158917903900146,1.9383909932799852,5.25,288,48,0.0,-7,0.0,-7.0,0.0,0.0,1.7086920738220215,2.340971823586811,5.949999999999999,2129,395,0.0,0,0.0,-23.0,0.0
"""In case of inconsistent body composition readings on the Eufy Smart Scale, what should I do?""",0.0,0.5428407192230225,1.8421609960107788,5.35,345,57,0.0,-18,0.0,-18.0,0.0,0.0,1.9273171424865723,2.5942798358271277,5.9,2389,442,0.0,0,0.0,0.0,0.0
"""How to reset Fitbit Aria to factory settings?""",0.0,0.46361851692199707,2.156945772222766,5.2,216,39,0.0,-21,0.0,-21.0,0.0,0.0,1.436936616897583,2.087774759665057,5.9,1530,331,0.0,-20,0.0,-20.0,0.0
"""Why is Fitbit Aria showing no readings on the app?""",0.0,0.5513441562652588,1.8137491594596273,5.300000000000001,317,62,0.0,-20,0.0,-20.0,0.0,0.0,1.7393279075622559,1.7248041539269086,5.85,2005,401,0.0,-2,0.0,-2.0,0.0
"""What if Fitbit Aria is stuck on a firmware update?""",0.0,0.5040273666381836,1.9840192540912986,5.3,274,51,0.0,-21,0.0,-21.0,0.0,0.0,2.21252179145813,1.8078917981466036,5.95,2630,512,0.0,-12,0.0,-12.0,0.0
"""In case of problems with weight history on Fitbit Aria, what should I do?""",0.0,0.4501833915710449,2.2213169537625586,5.25,178,32,0.0,-21,0.0,-21.0,0.0,0.0,1.5817968845367432,1.8965772592713728,5.9,1896,358,0.0,-19,0.0,-19.0,0.0
"""Why is Fitbit Aria not showing heart rate?""",0.0,0.3966526985168457,0.0,5.15,121,24,0.0,0,0.0,-27.0,0.0,0.0,1.2094018459320068,1.6537100606597073,6.0,1425,277,0.0,0,0.0,-23.0,0.0
"""How to reset Sleep Number 360 Smart Bed to factory settings?""",0.0,0.45010852813720703,2.2216864100256717,5.25,204,36,0.0,-2,0.0,-2.0,0.0,0.0,1.2502336502075195,1.5997009836251102,5.65,1457,281,0.0,-17,0.0,-17.0,0.0
"""In case of a power outage, how to reset Sleep Number 360 Smart Bed?""",0.0,0.44468069076538086,2.24880463839772,5.15,186,33,0.0,-14,0.0,-14.0,0.0,0.0,1.110478401184082,1.8010255740819623,5.800000000000001,1187,238,0.0,-9,0.0,-9.0,0.0
"""Why is Sleep Number 360 Smart Bed showing low responsiveness in the app?""",0.0,0.5225100517272949,1.913838780121696,5.449999999999999,319,56,0.0,0,0.0,0.0,0.0,0.0,1.941253662109375,2.0605241231850995,5.9,2470,445,0.0,-21,0.0,-21.0,0.0
"""Why is Sleep Number 360 Smart Bed showing offline in the app?""",0.0,0.539015531539917,0.0,5.449999999999999,309,58,0.0,-6,0.0,-6.0,0.0,0.0,1.8421595096588135,1.6285234716478612,5.85,2251,433,0.0,-21,0.0,-21.0,0.0
"""Why is Sleep Number 360 Smart Bed not recording partners sleep data?""",0.0,0.5103299617767334,1.9595165381188908,5.199999999999999,282,51,0.0,0,0.0,0.0,0.0,0.0,2.104837656021118,1.425288069802174,5.9,2699,488,0.0,-21,0.0,-21.0,0.0
"""How to activate anti-snore feature on Sleep Number 360 Smart Bed?""",0.0,0.5528547763824463,0.0,5.4,312,69,0.0,-15,0.0,-15.0,0.0,0.0,1.3473427295684814,0.7422016522250166,5.9,1555,301,0.0,0,0.0,-23.0,0.0
"""How to clean the SleepIQ sensor on Sleep Number 360 Smart Bed?""",0.0,0.5214641094207764,1.9176775197731997,5.3,271,48,0.0,-10,0.0,-10.0,0.0,0.0,1.2003707885742188,1.666151841611516,5.85,1327,265,0.0,0,0.0,-23.0,0.0
"""How to adjust ResMed S+ sensitivity?""",0.0,0.5784351825714111,1.7288021720145537,5.45,350,71,0.0,-2,0.0,-2.0,0.0,0.0,1.6818954944610596,1.7837017875834205,5.8,2026,378,0.0,-2,0.0,-2.0,0.0
"""What if ResMed S+ is giving incorrect sleep scores?""",0.0,0.5083212852478027,0.0,5.4,314,52,0.0,0,0.0,-27.0,0.0,0.0,2.114647388458252,1.4186762371690314,5.9,2691,492,0.0,-18,0.0,-18.0,0.0
"""Why is ResMed S+ showing inaccurate breathing patterns?""",0.0,0.4652554988861084,2.1493566489665157,5.4,266,45,0.0,-2,0.0,-2.0,0.0,0.0,2.2486672401428223,2.2235393084149644,6.15,2910,519,-0.0625,0,0.0,-23.0,0.0
"""How to deactivate notifications from ResMed S+?""",0.0,0.6342573165893555,1.5766471648706766,5.45,444,89,0.0,-28,0.0,-28.0,0.0,0.0,1.1364924907684326,0.8799002264616341,5.85,1321,255,0.0,0,0.0,-23.0,0.0
"""How to connect Withings Sleep Analyzer to Wi-Fi?""",0.0,0.7412629127502441,1.3490490118936025,5.55,486,105,0.0,-17,0.0,-17.0,0.0,0.0,1.830573558807373,2.1851074930874677,5.9,2139,452,0.0,0,0.0,0.0,0.0
"""How to deactivate Withings Sleep Analyzer temporarily?""",0.0,0.5660121440887451,1.7667465450039892,5.5,337,68,0.0,-4,0.0,-4.0,0.0,0.0,1.051802635192871,2.852246134035551,5.95,1140,234,0.0,-7,0.0,-7.0,0.0
"""How to link Withings Sleep Analyzer to Apple Health?""",0.0,0.4768209457397461,2.0972233055904828,5.25,227,41,0.0,-5,0.0,-5.0,0.0,0.0,1.477614164352417,1.3535333162393623,5.9,1671,344,0.0,0,0.0,-23.0,0.0
"""What if Withings Sleep Analyzer data is inconsistent?""",0.0,0.4154202938079834,2.4072006469219653,5.2,199,29,0.0,-21,0.0,-21.0,0.0,0.0,2.3239545822143555,2.1515050415645125,5.8,3045,544,0.0,-20,0.0,-20.0,0.0
"""How to fix Withings Sleep Analyzer if it fails to power on?""",0.0,0.5217127799987793,1.916763472808602,5.2,306,53,0.0,-21,0.0,-21.0,0.0,0.0,2.1222689151763916,1.884775285258279,5.949999999999999,2624,493,0.0,-11,0.0,-11.0,0.0
"""What if Withings Sleep Analyzer is not detecting snoring?""",0.0,0.6063520908355713,1.6492068141812797,5.449999999999999,404,74,0.0,0,0.0,-28.0,0.0,0.0,2.075418472290039,1.9273221537739902,5.949999999999999,2528,487,0.0,-3,0.0,-3.0,0.0
"""What if Omron Evolv is not turning on?""",0.0,0.5434033870697021,1.8402535276630894,5.4,291,56,0.0,0,0.0,0.0,0.0,0.0,1.5280380249023438,1.9633019277741366,5.9,1741,348,0.0,-16,0.0,-16.0,0.0
"""How to set a measurement reminder in the Omron Connect app?""",0.0,0.5069935321807861,1.972411749904742,5.4,238,54,0.0,-2,0.0,-2.0,0.0,0.0,1.4155569076538086,1.4128714919084728,5.7,1504,328,0.0,-16,0.0,-16.0,0.0
"""How to activate measurement history on Omron Connect for Omron Evolv?""",0.0,0.5657119750976562,1.7676839876448878,5.449999999999999,305,64,0.0,-21,0.0,-21.0,0.0,0.0,1.025719404220581,0.9749254970553725,5.85,1084,226,0.0,0,0.0,0.0,0.0
"""How to deactivate Omron Evolv before traveling?""",0.0,0.40894317626953125,0.0,5.1,161,26,0.0,-4,0.0,-4.0,0.0,0.0,0.9959721565246582,1.004044132607569,5.9,1236,225,0.0,-10,0.0,-10.0,0.0
"""Why is Omron Evolv showing low battery even after replacing batteries?""",0.0,0.589855432510376,1.6953306605029865,5.45,385,70,0.0,-21,0.0,-21.0,0.0,0.0,2.1504383087158203,2.325107388450689,6.050000000000001,2767,503,0.0,0,0.0,0.0,0.0
"""How to change the units of measurement on Omron Evolv?""",0.0,0.49512410163879395,2.019695661530565,5.35,212,43,0.0,-15,0.0,-15.0,0.0,0.0,1.246492624282837,1.6045020732865314,5.800000000000001,1374,280,0.0,0,0.0,0.0,0.0
"""How to fix Omron Evolv if it does not inflate?""",0.0,0.5013978481292725,0.0,5.3,239,51,0.0,0,0.0,0.0,0.0,0.0,2.02186918258667,1.9783673614752182,5.9,2322,478,0.0,-21,0.0,-21.0,0.0
"""Why does Omron Evolv display Err during measurement?""",0.0,0.521765947341919,1.9165681568402155,5.300000000000001,291,53,0.0,-21,0.0,-21.0,0.0,0.0,1.7382240295410156,1.7258995095065117,5.85,2093,407,0.0,0,0.0,0.0,0.0
"""Why is iHealth Track Bluetooth not pairing?""",0.0,0.475604772567749,2.1025861338610565,5.449999999999999,266,42,0.0,-11,0.0,-11.0,0.0,0.0,2.0668797492980957,1.4514632508337657,5.9,2600,484,0.0,-5,0.0,-5.0,0.0
"""How to adjust settings on iHealth Track?""",0.0,0.8082687854766846,1.2372121971892438,5.550000000000001,648,127,0.0,-28,0.0,-28.0,0.0,0.0,1.8928701877593994,2.113192983789662,5.9,2184,452,0.0,0,0.0,0.0,0.0
"""How to fix data inconsistencies on iHealth Track?""",0.0,0.5119237899780273,1.953415761450931,5.4,320,60,0.0,-23,0.0,-23.0,0.0,0.0,2.584991216659546,1.9342425489800337,5.85,3249,611,0.0,-4,0.0,-4.0,0.0
"""How to activate measurement history on iHealth MyVitals for iHealth Track?""",0.0,0.43183016777038574,0.0,5.05,147,25,0.0,-17,0.0,-17.0,0.0,0.0,1.5394361019134521,1.299177015215031,5.800000000000001,1689,345,0.0,-10,0.0,-10.0,0.0
"""Why is Amazon Fire Stick not connecting to Wi-Fi?""",0.0,0.7876467704772949,2.5392092940166937,5.55,616,127,0.0,-27,0.0,-27.0,0.0,0.0,2.0560150146484375,2.43188885507815,5.9,2445,498,0.0,-2,0.0,-2.0,0.0
"""Why is Amazon Fire Stick showing a black screen?""",0.0,0.5917305946350098,0.0,5.45,365,68,0.0,0,0.0,0.0,0.0,0.0,2.169367790222168,2.3048189534929344,5.9,2650,487,0.0,-12,0.0,-12.0,0.0
"""How to connect Amazon Fire Stick to a new Wi-Fi network without the remote?""",0.0,0.7268102169036865,1.3758749901167195,5.45,408,93,0.0,-21,0.0,-21.0,0.0,0.0,1.8295235633850098,2.1863615643196153,5.75,1990,435,0.0,0,0.0,-23.0,0.0
"""Why is Amazon Fire Stick overheating?""",0.0,0.5176663398742676,1.9317462291316736,5.35,283,48,0.0,0,0.0,0.0,0.0,0.0,1.9685862064361572,1.5239363103300543,5.95,2374,455,0.0,-21,0.0,-21.0,0.0
"""How to restart Google Chromecast?""",0.0,0.4493386745452881,2.2254928334679174,5.2,210,36,0.0,0,0.0,0.0,0.0,0.0,1.524050235748291,1.9684390511736027,5.7,1666,346,0.0,-19,0.0,-19.0,0.0
"""How to factory reset Google Chromecast without using the app?""",0.0,0.49181318283081055,0.0,5.3,250,42,0.0,-5,0.0,-5.0,0.0,0.0,1.1841003894805908,0.8445229888301476,5.85,1304,256,0.0,0,0.0,-23.0,0.0
"""How to change the display resolution on Google Chromecast?""",0.0,0.6018812656402588,0.0,5.45,449,75,0.0,-6,0.0,-6.0,0.0,0.0,1.2361195087432861,1.617966536287015,5.9,1377,272,0.0,-15,0.0,-15.0,0.0
"""How to fix Google Chromecast if there is no sound?""",0.0,0.50797438621521,0.0,5.35,256,49,0.0,-15,0.0,-15.0,0.0,0.0,2.2748453617095947,1.7583612791120438,5.85,2770,527,0.0,0,0.0,0.0,0.0
