question,rag_memory_diff,rag_elapsed_time,rag_estimated_cpu_usage,rag_psutil_cpu_usage,rag_gpu_load_diff_avg,rag_gpu_memory_used_diff_avg,no_context_memory_diff,no_context_elapsed_time,no_context_estimated_cpu_usage,no_context_psutil_cpu_usage,no_context_gpu_load_diff_avg,no_context_gpu_memory_used_diff_avg
"""How to fix Google Chromecast if the video quality is poor?""",0.0,0.48775553703308105,2.0502073765925646,15.2,15.0,0.0,0.0,3.3746376037597656,2.074296805144905,16.15,24.0,0.0
"""How to adjust the volume on Google Chromecast?""",0.0,0.5148124694824219,1.9424548923697647,15.399999999999999,21.5,0.0,0.0,1.680269718170166,2.3805701886698722,16.05,27.5,0.0
"""How to enable ambient mode on Google Chromecast?""",0.0,0.553626298904419,5.4188177222402345,15.950000000000001,15.0,0.0,0.0,2.4549098014831543,2.0367347089402235,15.9,27.0,0.0
"""How to disable notifications on Google Chromecast?""",0.0,0.6195569038391113,3.2281134914405665,15.6,26.5,0.0,0.0,2.567633628845215,3.1157093091968124,16.15,34.5,0.0
"""How to add Apple TV to the Home app?""",0.0,0.48551392555236816,2.0596731573896516,15.149999999999999,38.5,0.0,0.0,2.282562494277954,2.1905205279315756,16.6,29.0,0.0
"""How to disable automatic app updates on Apple TV?""",0.0,0.38660311698913574,2.5866320162871665,15.25,10.0,0.0,0.0,1.7050228118896484,2.3460096674996924,15.899999999999999,18.499999999999996,0.0
"""How to fix Apple TV if it is overheating?""",0.0,0.5606913566589355,3.5670248457523637,15.350000000000001,24.5,0.0,0.0,3.5336649417877197,2.8299230868614558,16.6,22.0,0.0
"""How to change the screensaver download frequency on Apple TV?""",0.0,0.47531580924987793,2.10386437930025,15.65,18.000000000000004,0.0,0.0,1.8022007942199707,2.2195085102777945,12.55,29.0,0.0
"""How to fix buffering issues on Samsung Smart TV?""",0.0,0.45732998847961426,0.0,9.6,36.5,0.0,0.0,3.306309938430786,3.024519838193685,15.0,31.0,0.0
"""How to disable subtitles on Samsung Smart TV?""",0.0,0.43135881423950195,2.318255630790718,15.4,6.5,0.0,0.0,1.7648711204528809,2.2664544473786794,15.85,17.000000000000004,0.0
"""How to fix Samsung Smart TV if there is no sound?""",0.0,0.5258665084838867,3.803246580141787,14.8,18.499999999999996,0.0,0.0,3.520582914352417,3.692570326067543,16.3,35.0,0.0
"""How to fix Samsung Smart TV if the screen is flickering?""",0.0,0.5223667621612549,1.914363762084828,15.100000000000001,33.5,0.0,0.0,3.244870901107788,2.773608033813102,14.350000000000001,32.0,0.0
"""How to use Samsung Smart TV with a VPN?""",0.0,0.5246992111206055,1.9058538278786057,9.45,16.5,0.0,0.0,3.0703892707824707,1.954149611287289,15.65,28.0,0.0
"""How to enable voice control on Samsung Smart TV?""",0.0,0.4395303726196289,2.2751556258536287,15.600000000000001,26.0,0.0,0.0,2.5344133377075195,1.1837058917602352,16.25,16.5,0.0
"""How to fix Samsung Smart TV if it is not recognized by the HDMI input?""",0.0,0.5609064102172852,1.7828286177270651,15.350000000000001,20.0,0.0,0.0,3.140331506729126,1.9106263103571652,15.95,22.0,0.0
"""How to restart LG OLED TV with webOS?""",0.0,0.4666924476623535,0.0,15.55,12.5,0.0,0.0,2.0457983016967773,1.9552269628355057,15.95,39.5,0.0
"""How to change the picture resolution on LG OLED TV with webOS?""",0.0,0.4622964859008789,2.163113998261066,15.65,10.0,0.0,0.0,2.1083903312683105,2.371477390049198,16.15,20.0,0.0
"""How to connect LG OLED TV with webOS to a new Wi-Fi network?""",0.0,0.5270156860351562,1.8974767288714525,15.35,29.5,0.0,0.0,2.8545424938201904,1.401275338748265,16.05,31.5,0.0
"""How to change the audio output on LG OLED TV with webOS?""",0.0,0.515495777130127,1.9398801006019877,15.649999999999999,19.5,0.0,0.0,2.496601104736328,1.6021782544324694,15.7,39.5,0.0
"""How to fix LG OLED TV with webOS if there is no sound?""",0.0,0.5378036499023438,3.71882935409856,15.9,34.5,0.0,0.0,2.9325292110443115,1.7050128541505623,16.3,34.5,0.0
"""How to turn off autoplay on LG OLED TV with webOS?""",0.0,0.44889211654663086,2.227706754335951,15.25,17.000000000000004,0.0,0.0,2.147836923599243,1.862338781891016,16.15,37.0,0.0
"""How to set a screensaver on LG OLED TV with webOS?""",0.0,0.5727558135986328,1.7459447398989747,15.45,38.5,0.0,0.0,2.8883306980133057,1.731103714486727,16.4,28.0,0.0
"""How to fix LG OLED TV with webOS if it keeps freezing?""",0.0,0.5990071296691895,1.6694292112204998,15.600000000000001,23.000000000000004,0.0,0.0,3.033006429672241,1.6485293110774766,16.1,28.0,0.0
"""How to enable voice control on LG OLED TV with webOS?""",0.0,0.5754022598266602,1.7379146204610674,15.549999999999999,27.0,0.0,0.0,2.4576430320739746,1.6275756681477096,16.25,29.0,0.0
"""How to change the picture resolution on Sony Bravia?""",0.0,0.5545954704284668,1.8031160608407333,15.95,15.000000000000002,0.0,0.0,2.8278276920318604,2.121770013395161,15.7,28.0,0.0
"""How to enable Accessibility features on Sony Bravia?""",0.0,0.44732093811035156,2.2355313932396257,15.65,22.0,0.0,0.0,2.6923880577087402,1.857087423072366,16.55,16.0,0.0
"""How to add Sony Bravia to the Google Home app?""",0.0,0.5498840808868408,3.6371302052862604,15.399999999999999,30.5,0.0,0.0,3.3691344261169434,1.7808728418464677,15.95,34.5,0.0
"""How to reset Sony Bravia using a computer?""",0.0,0.528048038482666,1.8937670952676344,15.65,35.0,0.0,0.0,2.8039867877960205,2.1398103679075273,16.799999999999997,26.499999999999996,0.0
"""How to use Sony Bravia with a VPN?""",0.0,0.5097193717956543,1.96186383200674,15.2,20.5,0.0,0.0,3.8415284156799316,2.863443611429291,15.75,29.0,0.0
"""How to check for software updates on Sony Bravia?""",0.0,0.4473891258239746,4.470381340440766,6.4,26.0,0.0,0.0,2.307098388671875,2.167224434186746,13.75,19.0,0.0
"""How to pair a Bluetooth device with Sony Bravia?""",0.0,0.4704577922821045,2.1255891950439887,15.100000000000001,24.5,0.0,0.0,3.149792194366455,2.539850093700393,16.45,29.5,0.0
"""How to fix Sony Bravia remote if it is not working?""",0.0,0.571953296661377,1.7483945032610269,15.1,20.5,0.0,0.0,2.999284505844116,2.667302813191547,16.65,30.5,0.0
"""How to fix buffering issues on Sony Bravia?""",0.0,0.49788451194763184,2.00849790664762,7.5,37.0,0.0,0.0,2.760206460952759,1.8114586972851188,10.75,36.5,0.0
"""How to install apps on Sony Bravia?""",0.0,0.5024497509002686,0.0,15.3,37.0,0.0,0.0,3.0913567543029785,1.9408953662987745,15.85,34.5,0.0
"""How to change the audio output on Sony Bravia?""",0.0,0.4571104049682617,4.375310599497392,15.5,8.0,0.0,0.0,2.5448687076568604,1.96473789982125,15.649999999999999,28.5,0.0
"""How to use Sony Bravia as a Google Assistant hub?""",0.0,0.451801061630249,2.2133635463156214,15.9,20.5,0.0,0.0,3.239443302154541,1.5434750769293157,16.15,21.500000000000004,0.0
"""How to change the screensaver download frequency on Sony Bravia?""",0.0,0.5345232486724854,1.8708260164223716,15.85,30.5,0.0,0.0,2.324958562850952,2.1505759628986114,16.4,24.5,0.0
"""How to fix PlayStation VR if there is no audio?""",0.0,0.49593544006347656,0.0,15.3,25.0,0.0,0.0,3.0360655784606934,1.9762418975955358,16.1,29.5,0.0
"""How to change the screen brightness on PlayStation VR?""",0.0,0.4042391777038574,4.947565971610963,14.75,29.5,0.0,0.0,2.612292766571045,1.9140274260141854,16.549999999999997,29.0,0.0
"""How to fix PlayStation VR if the image is shaky?""",0.0,0.46225571632385254,2.1633047784713573,15.350000000000001,31.0,0.0,0.0,3.2105824947357178,1.8688197577336696,15.850000000000001,32.5,0.0
"""How to set up PlayStation VR for multiple users?""",0.0,0.3915376663208008,2.5540326921695318,15.149999999999999,25.000000000000004,0.0,0.0,3.36753511428833,1.4847655125497081,16.0,22.5,0.0
"""How to update PlayStation VR Move controller firmware?""",0.0,0.49024224281311035,2.0398079003981495,15.350000000000001,14.0,0.0,0.0,2.1265439987182617,1.8809862398373678,15.85,27.5,0.0
"""How to enable 3D audio on PlayStation VR?""",0.0,0.4092104434967041,2.443730398115181,16.0,8.5,0.0,0.0,2.301468849182129,2.172525603278845,16.35,28.5,0.0
"""How to change the screen brightness on Samsung Family Hub?""",0.0,0.4914538860321045,2.034778904838622,15.3,18.0,0.0,0.0,2.3797526359558105,1.6808469668492296,16.2,38.0,0.0
"""How to connect Samsung Family Hub to Bluetooth speakers?""",0.0,0.4240725040435791,2.3580873328593053,15.549999999999999,17.5,0.0,0.0,2.8314547538757324,1.7658767081333342,15.75,33.5,0.0
"""How to disable Bixby on Samsung Family Hub?""",0.0,0.4554738998413086,2.195515484758148,15.9,8.500000000000002,0.0,0.0,2.4912264347076416,2.007043571127381,15.7,31.5,0.0
"""How to adjust the ice maker settings on Samsung Family Hub?""",0.0,0.4108469486236572,2.4339964148428117,15.15,5.0,0.0,0.0,2.7004575729370117,2.2218456827951796,16.5,25.5,0.0
"""How to add a note to Samsung Family Hub?""",0.0,0.4874439239501953,2.0515180328748253,15.3,17.0,0.0,0.0,2.4284274578094482,2.058945587986715,15.7,24.0,0.0
"""How to descale Keurig K-Elite?""",0.0,1.2568786144256592,2.3868653389159187,16.25,28.5,0.0,0.0,3.4534974098205566,2.3164922542726067,14.75,27.5,0.0
"""How to fix Keurig K-Elite if it wont brew?""",0.0,0.4868602752685547,2.053977395151998,5.8,20.5,0.0,0.0,3.290266752243042,2.1274870784348097,12.35,18.0,0.0
"""How to use strong brew setting on Keurig K-Elite?""",0.0,0.5104455947875977,1.9590726420528448,12.2,22.5,0.0,0.0,2.201613426208496,1.362637038948166,16.85,28.5,0.0
"""How to fix Keurig K-Elite if the brew size is incorrect?""",0.0,0.4595191478729248,2.1761878794997025,14.8,30.0,0.0,0.0,3.530217170715332,1.6996121512786253,15.75,20.0,0.0
"""How to use the hot water button on Keurig K-Elite?""",0.0,0.42252588272094727,0.0,15.200000000000001,14.5,0.0,0.0,2.3895089626312256,2.0924801196379574,16.15,28.0,0.0
"""How to fix Keurig K-Elite if it keeps shutting off?""",0.0,0.42357683181762695,2.360846781227273,14.65,24.0,0.0,0.0,2.9702858924865723,1.6833396450658868,16.35,30.0,0.0
"""How to fix Keurig K-Elite if coffee splashes out during brewing?""",0.0,0.5409619808197021,0.0,15.45,29.0,0.0,0.0,3.413889169692993,1.7575262997011116,16.35,32.5,0.0
"""How to fix Smarter Coffee 2nd Generation if it is not connecting to Wi-Fi?""",0.0,0.5849883556365967,1.709435735548195,15.35,17.0,0.0,0.0,3.1565144062042236,1.584025718421948,18.6,23.5,0.0
"""How to fix Smarter Coffee 2nd Generation if the coffee tastes bad?""",0.0,0.5117480754852295,3.908172977696577,15.4,33.5,0.0,0.0,3.501864194869995,1.9989353128704157,15.8,31.5,0.0
"""How to reset Smarter Coffee 2nd Generation to factory settings?""",0.0,0.5067708492279053,1.9732784581485858,15.35,23.0,0.0,0.0,2.331538438796997,1.7156054274901533,16.85,20.5,0.0
"""How to replace the Smarter Coffee 2nd Generation filter?""",0.0,0.5144951343536377,1.9436529778953004,14.95,19.0,0.0,0.0,2.728203296661377,1.8327079972820497,15.850000000000001,25.5,0.0
"""How to clean the Smarter Coffee 2nd Generation internal parts?""",0.0,0.5342051982879639,1.8719398523337458,16.05,25.5,0.0,0.0,2.914585828781128,1.3724076884258891,16.15,20.5,0.0
"""How to fix Smarter Coffee 2nd Generation if water leaks from the bottom?""",0.0,0.46919846534729004,0.0,16.0,15.5,0.0,0.0,3.61782169342041,1.382047105607431,15.7,24.5,0.0
"""How to descale Smarter Coffee 2nd Generation using vinegar?""",0.0,0.5122461318969727,1.95218653246994,15.35,31.0,0.0,0.0,2.3770968914031982,1.6827248457848305,15.899999999999999,29.5,0.0
"""How to fix Smarter Coffee 2nd Generation if the power button doesnt respond?""",0.0,0.598543643951416,1.6707219433446374,15.9,31.0,0.0,0.0,3.075079917907715,1.951168802170205,15.9,33.0,0.0
"""How to set cooking schedules on June Oven?""",0.0,0.4396507740020752,2.274532558867667,15.85,31.5,0.0,0.0,2.665982961654663,1.875480853372689,15.95,29.5,0.0
"""How to clean the June Oven crumb tray?""",0.0,0.5851955413818359,0.0,15.850000000000001,16.5,0.0,0.0,2.571570634841919,1.9443370258853188,15.7,23.5,0.0
"""How to use June Oven with Alexa?""",0.0,0.4958620071411133,2.0166900984501295,15.2,26.5,0.0,0.0,2.489241123199463,2.0086443026340053,16.95,15.0,0.0
"""How to fix June Oven if it is not heating?""",0.0,0.5911393165588379,1.6916486046306776,15.35,26.0,0.0,0.0,3.3013806343078613,2.7261321843567976,15.8,26.0,0.0
"""How to roast vegetables in June Oven?""",0.0,0.46329665184020996,2.1584442624981204,15.25,18.0,0.0,0.0,3.169565200805664,2.2085048126542484,15.8,24.5,0.0
"""How to set a custom cooking program on June Oven?""",0.0,0.4472506046295166,2.2358829471621355,15.35,7.5,0.0,0.0,2.894274950027466,2.418567731422936,15.8,25.0,0.0
"""How to use June Oven without the app?""",0.0,0.38944578170776367,5.135503050589935,14.95,-5.0,0.0,0.0,2.910041332244873,2.0618263849096907,15.850000000000001,26.0,0.0
"""How to fix June Oven if it leaks smoke?""",0.0,0.43918275833129883,2.2769564174118546,15.35,17.0,0.0,0.0,3.9209511280059814,1.7852811145750298,15.8,34.0,0.0
"""How to turn off June Oven?""",0.0,0.5550777912139893,3.6030985776344595,15.15,15.000000000000002,0.0,0.0,1.9165453910827637,2.0870885806373844,16.35,34.5,0.0
"""How to use June Ovens preset programs?""",0.0,0.48666834831237793,0.0,15.5,28.5,0.0,0.0,2.960453987121582,2.3645022116377374,16.0,16.500000000000004,0.0
"""How to set up Whirlpool Smart Oven?""",0.0,0.4802262783050537,2.0823516853941535,15.45,11.5,0.0,0.0,2.9913835525512695,2.3400543183540035,16.25,23.0,0.0
"""How to replace the Whirlpool Smart Oven light?""",0.0,0.5941436290740967,3.366189423113681,15.950000000000001,28.5,0.0,0.0,3.424481153488159,2.6281353573339628,16.4,30.5,0.0
"""How to fix Whirlpool Smart Oven if the door wont close?""",0.0,0.5665872097015381,1.764953360888365,15.5,24.5,0.0,0.0,3.1248457431793213,1.9200947800697037,16.0,32.0,0.0
"""How to clean the Cosori Smart Air Fryer basket?""",0.0,0.6380565166473389,3.134518569776796,15.399999999999999,25.0,0.0,0.0,2.727165460586548,1.8334054432200666,13.600000000000001,36.5,0.0
"""How to set the temperature on Cosori Smart Air Fryer?""",0.0,0.45691704750061035,2.188581068421954,9.9,39.5,0.0,0.0,2.172109842300415,1.841527496494924,14.75,30.0,0.0
"""How to replace the air filter in Cosori Smart Air Fryer?""",0.0,0.4808783531188965,2.079528000199383,15.6,30.5,0.0,0.0,3.241602659225464,2.159425671767339,15.9,30.0,0.0
"""How to fix Cosori Smart Air Fryer if the basket wont close?""",0.0,0.5525591373443604,1.8097610417065004,15.55,13.500000000000005,0.0,0.0,3.0818073749542236,1.9469094820018629,15.95,28.0,0.0
"""How to fix Cosori Smart Air Fryer if it wont turn on?""",0.0,0.6134724617004395,3.260130038202446,16.0,28.0,0.0,0.0,3.5351481437683105,2.262988614523409,15.649999999999999,32.0,0.0
"""How to set up Cosori Smart Air Fryer?""",0.0,0.4552881717681885,2.1964111128022976,16.05,34.5,0.0,0.0,3.0344443321228027,1.9772977663440063,16.1,26.5,0.0
"""How to fix Instant Vortex Plus if it wont turn on?""",0.0,0.5134646892547607,3.895107184295317,15.55,29.0,0.0,0.0,3.205052137374878,2.1840518344060826,13.4,33.0,0.0
"""How to fix Instant Vortex Plus if it makes a loud noise?""",0.0,0.46939659118652344,4.260789357127788,15.85,15.0,0.0,0.0,3.220852851867676,1.552383865380006,15.95,35.0,0.0
"""How to make french fries in Instant Vortex Plus?""",0.0,0.7458896636962891,2.6813617312875646,15.7,29.5,0.0,0.0,2.864426374435425,1.396440151403941,15.9,29.5,0.0
"""How to save a custom cooking program on Instant Vortex Plus?""",0.0,0.4902825355529785,2.0396402634885074,16.05,17.0,0.0,0.0,3.1069018840789795,1.6093202124029589,15.75,38.0,0.0
"""How to use Instant Vortex Plus for toasting nuts?""",0.0,0.49884772300720215,2.0046197544428863,15.5,34.5,0.0,0.0,3.0138893127441406,1.3271887534454525,15.8,26.999999999999996,0.0
"""How to use Instant Vortex Plus for roasting chicken?""",0.0,0.4790630340576172,2.087407979549555,15.25,16.5,0.0,0.0,2.7297921180725098,1.8316413059055003,16.05,27.5,0.0
"""How to set up Instant Vortex Plus?""",0.25,0.4844939708709717,4.1280183454176225,15.95,23.0,0.0,0.0,2.6455509662628174,1.511972383451748,15.85,24.5,0.0
"""How to replace a solenoid on Rachio Smart Sprinkler Controller?""",0.0,0.8329002857208252,2.401247825565004,15.65,28.5,0.0,0.0,3.0968472957611084,1.2916361764033868,16.2,35.5,0.0
"""How to enable notifications for Rachio Smart Sprinkler Controller?""",0.0,0.4609396457672119,2.1694814260002273,15.55,21.0,0.0,0.0,1.9456713199615479,2.055845691388974,16.25,18.499999999999996,0.0
"""How to fix Rachio Smart Sprinkler Controller if it keeps restarting?""",0.0,0.5154819488525391,1.9399321396706266,15.600000000000001,16.5,0.0,0.0,3.490753650665283,1.7188265344524445,15.9,27.5,0.0
"""How to disable freeze skip on Rachio Smart Sprinkler Controller?""",0.0,0.4625730514526367,2.161820704554125,15.3,24.0,0.0,0.0,2.4608607292175293,2.031809415558592,15.95,25.0,0.0
"""How to fix Rachio Smart Sprinkler Controller if watering is skipped unexpectedly?""",0.0,0.44222044944763184,2.2613155977932937,15.0,16.0,0.0,0.0,2.6553537845611572,1.5063906072550386,16.2,35.5,0.0
"""How to use weather intelligence with Netro Smart Sprinkler?""",0.0,0.4877283573150635,2.0503216288463486,15.95,29.5,0.0,0.0,2.6719772815704346,1.8712733953570235,16.2,37.5,0.0
"""How to fix Netro Smart Sprinkler if it wont connect to Wi-Fi?""",0.0,0.5880675315856934,1.7004849720280304,15.95,31.0,0.0,0.0,2.7277002334594727,1.8330459992151573,16.05,37.5,0.0
"""How to update firmware on Netro Smart Sprinkler?""",0.0,0.5651893615722656,1.769318511617508,15.5,38.0,0.0,0.0,2.820082426071167,1.4183982578041583,16.15,27.5,0.0
"""How to use the water delay feature on Netro Smart Sprinkler?""",0.0,0.5341532230377197,1.8721219995974057,15.3,25.0,0.0,0.0,2.7782373428344727,2.159642701324711,16.45,24.0,0.0
"""How to fix Netro Smart Sprinkler if zones are watering at incorrect times?""",0.0,0.45712900161743164,2.187566302874103,15.100000000000001,8.5,0.0,0.0,3.2873785495758057,2.129356231548867,16.299999999999997,16.500000000000004,0.0
"""How to set up Husqvarna Automower?""",0.0,0.7979750633239746,2.506343984819723,16.0,25.5,0.0,0.0,3.8387608528137207,1.8235051018794006,16.0,23.5,0.0
"""How to connect Husqvarna Automower to Wi-Fi?""",0.0,0.5435619354248047,1.8397167550328375,15.65,27.5,0.0,0.0,3.3787436485290527,1.4798399997519502,16.15,35.0,0.0
"""How to set mowing schedule on Husqvarna Automower?""",0.0,0.39903712272644043,0.0,15.149999999999999,16.5,0.0,0.0,3.2769675254821777,1.830961080128562,16.2,28.0,0.0
"""How to fix Husqvarna Automower if it wont connect to Wi-Fi?""",0.0,0.5661935806274414,1.7661803916796721,15.65,18.5,0.0,0.0,2.9554026126861572,2.0301802448977195,15.8,24.0,0.0
"""How to disable rain sensor on Husqvarna Automower?""",0.0,0.5226082801818848,3.8269581172768934,15.3,30.0,0.0,0.0,2.7676990032196045,1.445243863349639,16.0,37.0,0.0
"""How to adjust boundary wire settings for Husqvarna Automower?""",0.0,0.46723103523254395,2.140268784814494,15.55,15.999999999999998,0.0,0.0,2.925910711288452,1.7088696455131267,16.1,27.0,0.0
"""How to fix Robomow RS630 if it wont connect to Wi-Fi?""",0.0,0.5632119178771973,1.7755306098070363,15.65,16.0,0.0,0.0,2.944922685623169,2.037404930626218,16.0,26.0,0.0
"""How to disable a zone on Robomow RS630?""",0.0,0.4558112621307373,2.193890504864856,15.25,23.5,0.0,0.0,2.20839262008667,1.8112721277973567,15.85,34.0,0.0
"""How to check battery status on Robomow RS630?""",0.0,0.47856807708740234,2.089566872251819,15.65,16.0,0.0,0.0,2.004030704498291,1.995977402451617,16.35,29.0,0.0
"""How to troubleshoot Robomow RS630 not mowing?""",0.0,0.6222565174102783,3.2141085614045917,15.649999999999999,20.5,0.0,0.0,3.2422449588775635,1.5421413444751235,16.0,26.0,0.0
"""How to disable rain sensor on Robomow RS630?""",0.0,0.4809091091156006,2.07939500634144,15.25,34.5,0.0,0.0,2.7023098468780518,1.8502689489064332,12.9,31.0,0.0
"""How to connect Robomow RS630 to a GPS module?""",0.0,0.528672456741333,1.891530355416959,13.5,27.5,0.0,0.0,3.442260980606079,1.743040412625485,16.2,29.5,0.0
"""How to fix Parrot Flower Power if it keeps disconnecting?""",0.0,0.9995865821838379,2.0008271776004625,15.8,25.5,0.0,0.0,2.9799795150756836,1.6778638828576478,13.05,33.5,0.0
"""How to set temperature alerts with Parrot Flower Power?""",0.0,0.560502290725708,3.568228057401505,14.2,12.999999999999998,0.0,0.0,2.2824645042419434,1.7524916565246962,15.8,27.5,0.0
"""How to use Parrot Flower Power with multiple devices?""",0.0,0.6137311458587646,1.6293779560426875,15.799999999999999,27.0,0.0,0.0,2.624393939971924,1.524161422214142,16.3,29.0,0.0
"""How to change plant type on Parrot Flower Power?""",0.0,0.5011727809906006,1.9953198536092194,15.6,34.0,0.0,0.0,2.5683515071868896,1.5574192196057908,15.7,32.5,0.0
"""How to reset Parrot Flower Power to factory settings?""",0.0,0.4356515407562256,2.2954125176815414,15.05,21.0,0.0,0.0,2.1206278800964355,1.4146753554265876,16.549999999999997,27.0,0.0
"""How to clean Parrot Flower Power sensor?""",0.0,0.48204755783081055,2.07448411210512,15.0,17.000000000000004,0.0,0.0,2.6764519214630127,1.868144897317017,16.15,37.5,0.0
"""How to fix Parrot Flower Power if it keeps giving low battery alerts?""",0.0,0.44107580184936523,0.0,15.25,32.5,0.0,0.0,3.1542792320251465,1.9021778221402978,16.049999999999997,30.0,0.0
"""How to share plant data with others using Parrot Flower Power?""",0.0,0.4787478446960449,2.088782249524249,15.8,37.5,0.0,0.0,2.5773091316223145,1.9400078704759682,16.25,32.5,0.0
"""How to use Parrot Flower Power to monitor indoor plants?""",0.0,0.537360668182373,0.0,15.65,35.5,0.0,0.0,2.7769651412963867,2.160632091046211,15.8,35.0,0.0
"""How to enable energy-saving mode on Parrot Flower Power?""",0.0,0.4563736915588379,2.1911867806914667,15.25,20.5,0.0,0.0,1.1596157550811768,1.7247092334116958,16.4,16.999999999999996,0.0
"""How to set up multiple plants with VegTrug Grow Care?""",0.0,0.47667717933654785,0.0,15.55,21.0,0.0,0.0,3.049016237258911,1.6398731954597907,15.95,29.5,0.0
"""How to enable notifications for VegTrug Grow Care?""",0.0,0.4617950916290283,0.0,15.450000000000001,28.5,0.0,0.0,2.119598388671875,1.8871499532060667,15.85,17.000000000000004,0.0
"""How to replace the battery in VegTrug Grow Care?""",0.0,0.5136849880218506,1.9467183649847162,15.65,17.500000000000004,0.0,0.0,3.2073075771331787,1.8707279722012213,15.8,26.0,0.0
"""How to set fertilizer reminders with VegTrug Grow Care?""",0.0,0.4159824848175049,2.4039473691730056,15.4,9.5,0.0,0.0,2.5008761882781982,1.599439435964921,16.0,36.5,0.0
"""How to fix VegTrug Grow Care if it wont update firmware?""",0.0,0.5006437301635742,1.9974283901894923,15.4,35.5,0.0,0.0,3.1621158123016357,1.8974637097915008,16.35,33.5,0.0
"""How to change plant type on VegTrug Grow Care?""",0.0,0.4730191230773926,2.1140794340263414,15.6,34.0,0.0,0.0,2.620191812515259,1.5266057930940784,15.85,25.0,0.0
"""How to fix VegTrug Grow Care if it is overheating?""",0.0,0.47008442878723145,2.1272774394569627,15.7,9.0,0.0,0.0,2.956646203994751,2.3675473888431346,16.15,16.000000000000004,0.0
"""How to set up Bosch Connected Devices?""",0.0,0.5222969055175781,1.9146198061581952,15.45,34.5,0.0,0.0,3.4509990215301514,2.0283981410394554,16.1,33.5,0.0
"""How to enable data sharing for Bosch Connected Devices?""",0.0,0.6381473541259766,3.134072384798075,15.95,27.5,0.0,0.0,3.6760404109954834,2.448286469614808,13.850000000000001,30.0,0.0
"""How to fix Bosch Connected Devices if the app cannot detect it?""",0.0,0.40575218200683594,2.464558526963739,15.05,2.0,0.0,0.0,2.9779741764068604,1.6789937399777646,15.8,33.5,0.0
"""How to fix Texas Instruments SensorTag if it wont connect to Bluetooth?""",0.0,0.5967857837677002,3.351286264514444,15.8,19.5,0.0,0.0,3.348794460296631,1.4930746151419463,15.7,23.5,0.0
"""How to enable notifications for Texas Instruments SensorTag?""",0.0,0.4432070255279541,0.0,15.149999999999999,18.5,0.0,0.0,2.4287643432617188,1.6469279990458978,16.05,28.0,0.0
"""How to use Texas Instruments SensorTag to monitor temperature?""",0.0,0.4424142837524414,2.260324850991143,15.55,34.5,0.0,0.0,4.066999435424805,1.7211706348008973,11.649999999999999,21.499999999999996,0.0
"""How to set up multiple SensorTags in the app?""",0.0,0.45240187644958496,0.0,15.45,20.999999999999996,0.0,0.0,2.755908250808716,1.4514271289053222,16.299999999999997,17.999999999999996,0.0
"""How to fix Texas Instruments SensorTag if the LED is not working?""",0.0,0.4588761329650879,0.0,15.350000000000001,18.499999999999996,0.0,0.0,3.029254198074341,1.3204570295026852,16.15,29.0,0.0
"""How to fix Texas Instruments SensorTag if it is not measuring temperature correctly?""",0.0,0.5108561515808105,1.9574982055215673,15.4,17.999999999999996,0.0,0.0,2.907466411590576,1.375768257908707,15.65,28.5,0.0
"""How to enable cloud storage for Texas Instruments SensorTag data?""",0.0,0.41918349266052246,0.0,15.25,19.5,0.0,0.0,2.4933040142059326,2.005371174759664,16.1,22.5,0.0
"""How to set up temperature logging on Texas Instruments SensorTag?""",0.0,0.42291927337646484,2.3645174456472047,15.45,16.0,0.0,0.0,3.321840524673462,1.5051896570161067,15.95,34.5,0.0
"""How to enable developer mode on Texas Instruments SensorTag?""",0.0,0.6652896404266357,1.5031047219641243,15.850000000000001,24.5,0.0,0.0,2.7139859199523926,1.8423087471619106,16.3,29.0,0.0
"""How to enable power saving mode on Honeywell Smart Sensors?""",0.0,0.68351149559021,1.4630331844547517,15.5,26.5,0.0,0.0,2.4926939010620117,2.0058620105229563,15.950000000000001,38.5,0.0
"""How to update the Honeywell Home app?""",0.0,0.4261653423309326,4.693014192708638,15.149999999999999,22.500000000000004,0.0,0.0,2.1398062705993652,1.8693281045839498,16.4,27.0,0.0
"""How to fix Honeywell Smart Sensors if they are not measuring temperature correctly?""",0.0,0.5097794532775879,1.961632611062818,15.149999999999999,18.5,0.0,0.0,3.0883326530456543,1.6189965789696368,16.3,28.5,0.0
"""How to fix Honeywell Smart Sensors if they are not turning on?""",0.0,0.5092010498046875,3.927721674515397,15.3,23.0,0.0,0.0,3.511730909347534,1.4237992970053954,16.2,28.0,0.0
"""How to fix Honeywell Smart Sensors if the app cannot detect it?""",0.0,0.49234819412231445,2.031082904218684,15.600000000000001,25.0,0.0,0.0,2.9839093685150146,1.675654110932149,16.2,36.0,0.0
"""How to set up custom alerts for Honeywell Smart Sensors?""",0.0,0.5072121620178223,1.9715615572403267,15.55,20.0,0.0,0.0,3.4195492267608643,2.04705343769243,16.4,29.5,0.0
"""How to disable power saving mode on Samsara Asset IoT?""",0.0,0.5958313941955566,0.0,15.7,29.5,0.0,0.0,2.486895799636841,1.6084308802117906,16.0,28.0,0.0
"""How to enable vacation mode for Samsara Asset IoT?""",0.0,0.5948710441589355,1.6810366041819207,15.9,23.5,0.0,0.0,2.5277466773986816,1.9780463148097833,16.1,26.0,0.0
