question,rag_memory_diff,rag_elapsed_time,rag_estimated_cpu_usage,rag_psutil_cpu_usage,rag_gpu_load_diff_avg,rag_gpu_memory_used_diff_avg,no_context_memory_diff,no_context_elapsed_time,no_context_estimated_cpu_usage,no_context_psutil_cpu_usage,no_context_gpu_load_diff_avg,no_context_gpu_memory_used_diff_avg
"""How to fix Samsung Smart TV if the screen is flickering?""",0.0,0.487079381942749,2.053053438662345,2.7,19.0,0.0,0.0,0.2710297107696533,3.6896323918222653,2.65,7.5,0.0
"""How to use Samsung Smart TV with a VPN?""",0.0,0.4737074375152588,2.111007598369994,3.25,39.0,0.0,0.0,0.27028346061706543,0.0,2.45,25.5,0.0
"""How to enable voice control on Samsung Smart TV?""",0.0,0.5049448013305664,1.9804144876169822,2.45,35.0,0.0,0.0,0.2684011459350586,0.0,3.4,-8.0,0.0
"""How to fix Samsung Smart TV if it is not recognized by the HDMI input?""",0.0,0.4913036823272705,2.0354009871494587,2.5999999999999996,10.5,0.0,0.0,0.2690470218658447,0.0,2.95,-0.5,0.0
"""How to restart LG OLED TV with webOS?""",0.0,0.4898355007171631,0.0,3.05,35.0,0.0,0.0,0.2699244022369385,3.704741000492115,2.55,23.5,0.0
"""How to change the picture resolution on LG OLED TV with webOS?""",0.0,0.5078401565551758,1.969123526548934,2.85,34.5,0.0,0.0,0.26930713653564453,0.0,3.5,-8.0,0.0
"""How to connect LG OLED TV with webOS to a new Wi-Fi network?""",0.0,0.4886913299560547,2.0462814433230423,2.8,12.0,0.0,0.0,0.27089738845825195,0.0,2.8,0.0,0.0
"""How to change the audio output on LG OLED TV with webOS?""",0.0,0.5183639526367188,3.8582929808775237,2.95,21.0,0.0,0.0,0.2705972194671631,3.695529473540804,2.9,6.5,0.0
"""How to fix LG OLED TV with webOS if there is no sound?""",0.0,0.4861929416656494,2.056796621878525,8.45,41.5,0.0,0.0,0.26598048210144043,3.7596743644434314,10.9,24.5,0.0
"""How to turn off autoplay on LG OLED TV with webOS?""",0.0,0.5125727653503418,0.0,2.5999999999999996,38.0,0.0,0.0,0.2672159671783447,3.7422913404410165,9.9,23.5,0.0
"""How to set a screensaver on LG OLED TV with webOS?""",0.0,0.506345272064209,1.9749369751696308,5.550000000000001,14.0,0.0,0.0,0.2686796188354492,3.7219049376959816,5.35,-0.5,0.0
"""How to fix LG OLED TV with webOS if it keeps freezing?""",0.0,0.4869089126586914,0.0,6.199999999999999,37.5,0.0,0.0,0.2705516815185547,0.0,4.0,23.0,0.0
"""How to enable voice control on LG OLED TV with webOS?""",0.0,0.5072231292724609,1.971518927845995,5.95,41.5,0.0,0.0,0.26830029487609863,0.0,5.699999999999999,26.5,0.0
"""How to change the picture resolution on Sony Bravia?""",0.0,0.5045146942138672,1.9821028236992908,3.95,26.5,0.0,0.0,0.26944541931152344,3.7113267783666615,3.9499999999999997,-10.5,0.0
"""How to enable Accessibility features on Sony Bravia?""",0.0,0.5069098472595215,1.972737372148785,4.0,36.5,0.0,0.0,0.26841139793395996,3.7256242011301364,5.05,-9.0,0.0
"""How to add Sony Bravia to the Google Home app?""",0.0,0.49260926246643066,2.0300064903209907,3.15,37.5,0.0,0.0,0.26799654960632324,0.0,2.35,-9.0,0.0
"""How to reset Sony Bravia using a computer?""",0.0,0.4713311195373535,2.121650700638364,3.3,12.5,0.0,0.0,0.2706155776977539,0.0,10.5,7.5,0.0
"""How to use Sony Bravia with a VPN?""",0.0,0.4826698303222656,4.14361924933828,2.8,39.5,0.0,0.0,0.2663438320159912,3.754545365026703,8.45,24.0,0.0
"""How to check for software updates on Sony Bravia?""",0.0,0.47548890113830566,0.0,5.0,11.5,0.0,0.0,0.26680755615234375,0.0,3.55,6.5,0.0
"""How to pair a Bluetooth device with Sony Bravia?""",0.0,0.5042994022369385,1.982949009186518,3.1,41.5,0.0,0.0,0.26914525032043457,0.0,3.0,25.5,-23.0
"""How to fix Sony Bravia remote if it is not working?""",0.0,0.4832165241241455,2.0694656537494063,11.35,4.0,-58.0,0.0,0.2664322853088379,0.0,6.05,-7.5,0.0
"""How to fix buffering issues on Sony Bravia?""",0.0,0.49864625930786133,0.0,6.5,18.0,0.0,0.0,0.26928162574768066,0.0,7.35,-6.5,0.0
"""How to install apps on Sony Bravia?""",0.0,0.49065065383911133,0.0,5.6,14.0,0.0,0.0,0.26796507835388184,0.0,3.35,2.5000000000000018,0.0
"""How to change the audio output on Sony Bravia?""",0.0,0.5067169666290283,1.9734882900244364,2.6500000000000004,22.0,0.0,0.0,0.2714545726776123,3.6838576345868486,5.75,22.0,0.0
"""How to use Sony Bravia as a Google Assistant hub?""",0.0,0.4974355697631836,2.0103106025875173,4.2,35.5,0.0,0.0,0.27169370651245117,0.0,4.25,-8.0,0.0
"""How to change the screensaver download frequency on Sony Bravia?""",0.0,0.5046358108520508,1.9816271031392791,2.9000000000000004,19.5,0.0,0.0,0.2655754089355469,0.0,2.8,8.5,0.0
"""How to fix PlayStation VR if there is no audio?""",0.0,0.5027649402618408,1.989001061765144,2.95,41.0,0.0,0.0,0.2649974822998047,0.0,2.95,23.5,0.0
"""How to change the screen brightness on PlayStation VR?""",0.0,0.5005607604980469,1.9977594708122044,2.65,11.5,0.0,0.0,0.2676198482513428,0.0,2.6,-2.499999999999999,0.0
"""How to fix PlayStation VR if the image is shaky?""",0.0,0.5074396133422852,0.0,2.8,18.0,0.0,0.0,0.2688405513763428,3.7196769418881934,2.55,-6.5,0.0
"""How to set up PlayStation VR for multiple users?""",0.0,0.4782705307006836,2.0908668542342643,2.45,17.499999999999996,0.0,0.0,0.2684519290924072,3.7250617024111192,3.3,22.5,0.0
"""How to update PlayStation VR Move controller firmware?""",0.0,0.4956960678100586,2.0173652061026917,2.45,38.0,0.0,0.0,0.26657652854919434,0.0,2.6500000000000004,-7.5,0.0
"""How to enable 3D audio on PlayStation VR?""",0.0,0.5039639472961426,0.0,4.35,13.0,0.0,0.0,0.2688412666320801,0.0,2.5,-0.5,0.0
"""How to change the screen brightness on Samsung Family Hub?""",0.0,0.4666452407836914,0.0,4.9,22.5,0.0,0.0,0.26563167572021484,3.7646112696807816,5.5,26.5,0.0
"""How to connect Samsung Family Hub to Bluetooth speakers?""",0.0,0.5069789886474609,1.9724683318134606,3.9499999999999997,33.5,0.0,0.0,0.26581263542175293,3.7620484007934216,3.95,-4.0,0.0
"""How to disable Bixby on Samsung Family Hub?""",0.0,0.5016987323760986,0.0,2.9000000000000004,21.5,0.0,0.0,0.2694375514984131,3.7114351523676916,3.25,1.0,0.0
"""How to adjust the ice maker settings on Samsung Family Hub?""",0.0,0.4847252368927002,2.0630244185541606,3.05,36.0,0.0,0.0,0.2663455009460449,0.0,6.85,24.5,0.0
"""How to add a note to Samsung Family Hub?""",0.0,0.5027031898498535,0.0,3.05,10.5,0.0,0.0,0.2709510326385498,0.0,2.7,0.0,0.0
"""How to descale Keurig K-Elite?""",0.0,0.515639066696167,1.9393410324907097,3.5999999999999996,15.0,0.0,0.0,0.26579737663269043,3.7622643709573036,5.65,6.5,0.0
"""How to fix Keurig K-Elite if it wont brew?""",0.0,0.4951014518737793,2.0197880580149272,4.3,39.5,0.0,0.0,0.26868605613708496,3.7218157666093608,3.9000000000000004,25.0,0.0
"""How to use strong brew setting on Keurig K-Elite?""",0.0,0.5034193992614746,1.9864153059407914,8.5,27.5,0.0,0.0,0.2705519199371338,0.0,3.35,-7.0,0.0
"""How to fix Keurig K-Elite if the brew size is incorrect?""",0.0,0.49968481063842773,4.002523105403745,4.3,14.5,0.0,0.0,0.2652318477630615,3.770286292674998,10.05,8.5,0.0
"""How to use the hot water button on Keurig K-Elite?""",0.0,0.4782547950744629,4.181871296634272,2.85,40.5,0.0,0.0,0.27167701721191406,3.6808413544200116,5.15,25.0,0.0
"""How to fix Keurig K-Elite if it keeps shutting off?""",0.0,0.47379469871520996,0.0,5.2,7.5,0.0,0.0,0.266129732131958,0.0,7.15,4.0,0.0
"""How to fix Keurig K-Elite if coffee splashes out during brewing?""",0.0,0.48984503746032715,2.041461939032262,4.8,41.0,0.0,0.0,0.27300071716308594,0.0,2.65,25.5,0.0
"""How to fix Smarter Coffee 2nd Generation if it is not connecting to Wi-Fi?""",0.0,0.51595139503479,1.9381670630709387,2.6,33.0,0.0,0.0,0.2702064514160156,0.0,4.5,-9.0,0.0
"""How to fix Smarter Coffee 2nd Generation if the coffee tastes bad?""",0.0,0.5478932857513428,1.8251729415295899,11.05,34.0,93.0,0.0,0.26763343811035156,0.0,7.05,-4.0,0.0
"""How to reset Smarter Coffee 2nd Generation to factory settings?""",0.0,0.5026810169219971,0.0,5.95,23.0,0.0,0.0,0.26971006393432617,0.0,2.5999999999999996,20.5,0.0
"""How to replace the Smarter Coffee 2nd Generation filter?""",0.0,0.505669116973877,1.9775777606975173,3.05,37.0,0.0,0.0,0.2653501033782959,3.7686060313059015,3.3,23.0,0.0
"""How to clean the Smarter Coffee 2nd Generation internal parts?""",0.0,0.5095527172088623,1.9625054802564015,2.55,38.5,0.0,0.0,0.2664918899536133,0.0,2.85,25.5,0.0
"""How to fix Smarter Coffee 2nd Generation if water leaks from the bottom?""",0.0,0.5111527442932129,1.9563623812326827,2.95,36.0,0.0,0.0,0.27076148986816406,0.0,2.9,-9.5,0.0
"""How to descale Smarter Coffee 2nd Generation using vinegar?""",0.0,0.49452829360961914,0.0,2.75,31.5,0.0,0.0,0.2687959671020508,0.0,2.8,-9.0,0.0
"""How to fix Smarter Coffee 2nd Generation if the power button doesnt respond?""",0.0,0.5039689540863037,1.9842492119620576,2.85,11.0,0.0,0.0,0.26684117317199707,3.7475476071098046,2.3499999999999996,26.0,0.0
"""How to set cooking schedules on June Oven?""",0.0,0.4768664836883545,2.0970230330815585,3.2,5.0,0.0,0.0,0.27024269104003906,3.7003775981898093,2.45,-4.5,0.0
"""How to clean the June Oven crumb tray?""",0.0,0.4925873279571533,2.0300968848432768,2.55,18.0,0.0,0.0,0.2736334800720215,0.0,4.449999999999999,21.0,0.0
"""How to use June Oven with Alexa?""",0.0,0.48892712593078613,2.0452945786048558,14.55,16.5,-69.0,0.0,0.2730593681335449,3.6622072585747816,12.55,24.5,0.0
"""How to fix June Oven if it is not heating?""",0.0,0.48314833641052246,2.0697577216728913,12.4,13.5,0.0,0.0,0.27025675773620605,0.0,5.75,6.0,0.0
"""How to roast vegetables in June Oven?""",0.0,0.4754946231842041,4.206146405203015,3.15,39.5,0.0,0.0,0.2721405029296875,3.674572469859288,3.2,22.5,0.0
"""How to set a custom cooking program on June Oven?""",0.0,0.4912395477294922,2.035666722323009,2.9,12.5,0.0,0.0,0.2713663578033447,3.6850551707805135,2.55,-8.0,0.0
"""How to use June Oven without the app?""",0.0,0.49812889099121094,2.0075125496376334,3.0,7.5,0.0,0.0,0.2718238830566406,0.0,4.2,-6.0,0.0
"""How to fix June Oven if it leaks smoke?""",0.0,0.4854423999786377,2.059976631713868,6.9,15.500000000000004,0.0,0.0,0.26619601249694824,0.0,6.0,-4.5,0.0
"""How to turn off June Oven?""",0.0,0.4739387035369873,4.219954996445057,6.55,15.0,0.0,0.0,0.26929330825805664,0.0,3.15,6.0,0.0
"""How to use June Ovens preset programs?""",0.0,0.49243855476379395,0.0,3.0,40.5,0.0,0.0,0.2686798572540283,0.0,2.5,26.5,0.0
"""How to set up Whirlpool Smart Oven?""",0.0,0.48839330673217773,2.047530107840538,3.25,28.5,0.0,0.0,0.26593875885009766,3.760264221443415,2.45,-8.0,0.0
"""How to replace the Whirlpool Smart Oven light?""",0.0,0.4867870807647705,0.0,3.05,13.0,0.0,0.0,0.267791748046875,3.734245014241618,2.65,4.0,0.0
"""How to fix Whirlpool Smart Oven if the door wont close?""",0.0,0.48545122146606445,2.0599391983910786,3.0,39.5,0.0,0.0,0.2705078125,0.0,2.8499999999999996,24.999999999999996,0.0
"""How to clean the Cosori Smart Air Fryer basket?""",0.0,0.5000269412994385,1.9998922406067832,2.3,11.5,0.0,0.0,0.2701568603515625,0.0,2.9,0.0,0.0
"""How to set the temperature on Cosori Smart Air Fryer?""",0.0,0.4792320728302002,0.0,2.5,36.5,0.0,0.0,0.2709314823150635,0.0,3.8,24.500000000000004,0.0
"""How to replace the air filter in Cosori Smart Air Fryer?""",0.0,0.492567777633667,2.0301774606596608,2.35,34.5,0.0,0.0,0.2658371925354004,3.761700875869447,2.9000000000000004,-8.5,0.0
"""How to fix Cosori Smart Air Fryer if the basket wont close?""",0.0,0.49341559410095215,0.0,4.0,19.0,0.0,0.0,0.27054595947265625,0.0,2.5,3.4999999999999982,0.0
"""How to fix Cosori Smart Air Fryer if it wont turn on?""",0.0,0.49195337295532227,4.065425932512584,2.75,20.5,0.0,0.0,0.26811981201171875,0.0,5.300000000000001,-1.0,0.0
"""How to set up Cosori Smart Air Fryer?""",0.0,0.48365116119384766,2.067605911522437,2.7,37.0,0.0,0.0,0.2734243869781494,3.6573182482036803,5.0,24.500000000000004,0.0
"""How to fix Instant Vortex Plus if it wont turn on?""",0.0,0.4857625961303711,2.058618773790286,2.8499999999999996,22.0,0.0,0.0,0.2690103054046631,0.0,6.300000000000001,21.0,0.0
"""How to fix Instant Vortex Plus if it makes a loud noise?""",0.0,0.4937624931335449,0.0,8.1,36.0,0.0,0.0,0.26671862602233887,0.0,3.65,25.000000000000004,0.0
"""How to make french fries in Instant Vortex Plus?""",0.0,0.5137543678283691,0.0,2.5,38.0,0.0,0.0,0.2657287120819092,0.0,3.55,-7.5,0.0
"""How to save a custom cooking program on Instant Vortex Plus?""",0.0,0.4900796413421631,2.040484679726976,3.3,10.5,0.0,0.0,0.2691984176635742,3.7147320874999425,2.45,0.0,0.0
"""How to use Instant Vortex Plus for toasting nuts?""",0.0,0.48693060874938965,2.0536807134951833,2.9,38.0,0.0,0.0,0.26960253715515137,3.709163906805553,3.1,26.000000000000004,0.0
"""How to use Instant Vortex Plus for roasting chicken?""",0.0,0.4923582077026367,2.0310415960467703,2.4000000000000004,38.0,0.0,0.0,0.2702596187591553,0.0,2.7,-8.5,0.0
"""How to set up Instant Vortex Plus?""",0.0,0.4913809299468994,2.035081011603675,2.95,11.5,0.0,0.0,0.26787829399108887,0.0,3.0999999999999996,-2.0,0.0
"""How to replace a solenoid on Rachio Smart Sprinkler Controller?""",0.0,0.5046305656433105,1.981647700480203,2.4,15.0,0.0,0.0,0.2693514823913574,0.0,3.7,-5.0,0.0
"""How to enable notifications for Rachio Smart Sprinkler Controller?""",0.0,0.4888324737548828,2.0456906070862315,10.6,18.5,0.0,0.0,0.2683725357055664,7.452327395355453,24.0,20.5,0.0
"""How to fix Rachio Smart Sprinkler Controller if it keeps restarting?""",0.0,0.4976193904876709,0.0,17.25,38.0,0.0,0.0,0.2656724452972412,3.7640335597692447,12.65,22.5,0.0
"""How to disable freeze skip on Rachio Smart Sprinkler Controller?""",0.0,0.4854471683502197,2.0599563973100636,10.100000000000001,11.5,0.0,0.0,0.2694082260131836,0.0,11.4,3.4999999999999982,0.0
"""How to fix Rachio Smart Sprinkler Controller if watering is skipped unexpectedly?""",0.0,0.46645212173461914,0.0,8.2,38.5,0.0,0.0,0.2649986743927002,0.0,8.7,24.0,0.0
"""How to use weather intelligence with Netro Smart Sprinkler?""",0.0,0.49080348014831543,0.0,9.4,11.5,0.0,0.0,0.26830077171325684,7.454320713386085,9.0,-9.5,0.0
"""How to fix Netro Smart Sprinkler if it wont connect to Wi-Fi?""",0.0,0.5154569149017334,1.9400263554321129,3.9000000000000004,13.0,0.0,0.0,0.26771068572998047,0.0,5.65,0.0,0.0
"""How to update firmware on Netro Smart Sprinkler?""",0.0,0.5113551616668701,3.9111759300134565,3.7,37.0,0.0,0.0,0.26600193977355957,3.7593710814732595,2.35,22.5,0.0
"""How to use the water delay feature on Netro Smart Sprinkler?""",0.0,0.509188175201416,0.0,2.75,38.0,0.0,0.0,0.26828789710998535,0.0,3.0,25.000000000000004,0.0
"""How to fix Netro Smart Sprinkler if zones are watering at incorrect times?""",0.0,0.4870419502258301,2.053211226538933,2.55,39.0,0.0,0.0,0.27196836471557617,3.6768982342666505,2.55,-8.5,0.0
"""How to set up Husqvarna Automower?""",0.0,0.47303152084350586,2.114024025759601,2.95,12.5,0.0,0.0,0.2712397575378418,3.6867751581719217,2.45,24.5,0.0
"""How to connect Husqvarna Automower to Wi-Fi?""",0.0,0.48966097831726074,0.0,2.8,33.5,0.0,0.0,0.2696647644042969,3.7083079882836794,3.15,-3.5,0.0
"""How to set mowing schedule on Husqvarna Automower?""",0.0,0.47416257858276367,2.1089812759750366,2.55,34.0,0.0,0.0,0.27028799057006836,0.0,2.5,26.0,0.0
"""How to fix Husqvarna Automower if it wont connect to Wi-Fi?""",0.0,0.4933779239654541,2.0268438278748557,3.4000000000000004,30.5,0.0,0.0,0.2668600082397461,0.0,2.3,-5.0,0.0
"""How to disable rain sensor on Husqvarna Automower?""",0.0,0.4947843551635742,0.0,2.9,18.0,0.0,0.0,0.2707986831665039,0.0,3.0,21.5,0.0
"""How to adjust boundary wire settings for Husqvarna Automower?""",0.0,0.4717891216278076,2.119591050667909,2.5999999999999996,37.5,0.0,0.0,0.27039265632629395,0.0,2.95,25.500000000000004,0.0
"""How to fix Robomow RS630 if it wont connect to Wi-Fi?""",0.0,0.513070821762085,1.9490486645970262,3.0,41.5,0.0,0.0,0.267561674118042,3.7374560586652397,3.3,26.0,0.0
"""How to disable a zone on Robomow RS630?""",0.0,0.5063254833221436,1.97501416172754,3.1,33.0,0.0,0.0,0.2694578170776367,0.0,3.45,-6.0,0.0
"""How to check battery status on Robomow RS630?""",0.0,0.5078175067901611,0.0,3.0999999999999996,16.500000000000004,0.0,0.0,0.2683684825897217,7.4524399463693936,2.95,5.0,0.0
"""How to troubleshoot Robomow RS630 not mowing?""",0.0,0.5138330459594727,1.9461574296604567,3.65,39.5,0.0,0.0,0.26872825622558594,3.7212313064675753,9.7,24.0,0.0
"""How to disable rain sensor on Robomow RS630?""",0.0,0.5055387020111084,0.0,7.45,35.0,0.0,0.0,0.2667582035064697,0.0,9.0,22.5,0.0
"""How to connect Robomow RS630 to a GPS module?""",0.0,0.5089282989501953,1.9649133327069173,3.45,9.5,0.0,0.0,0.26903772354125977,0.0,4.25,-4.5,0.0
"""How to fix Parrot Flower Power if it keeps disconnecting?""",0.0,0.47846031188964844,2.0900375123062025,4.9,21.0,0.0,0.0,0.27207469940185547,0.0,4.85,21.0,0.0
"""How to set temperature alerts with Parrot Flower Power?""",0.0,0.5107898712158203,1.9577522115284227,4.1,20.0,0.0,0.0,0.26621460914611816,0.0,7.2,8.5,0.0
"""How to use Parrot Flower Power with multiple devices?""",0.0,0.4895741939544678,2.0425913219030787,4.1,36.5,0.0,0.0,0.26825380325317383,0.0,4.0,24.0,0.0
"""How to change plant type on Parrot Flower Power?""",0.0,0.507850170135498,1.9690847001940903,4.0,38.5,0.0,0.0,0.26705098152160645,0.0,3.5,23.5,0.0
"""How to reset Parrot Flower Power to factory settings?""",0.0,0.4884369373321533,0.0,4.05,9.5,0.0,0.0,0.2665705680847168,0.0,8.8,-6.0,0.0
"""How to clean Parrot Flower Power sensor?""",0.0,0.4809718132019043,2.0791239165179656,6.45,13.0,0.0,0.0,0.26876378059387207,0.0,3.0,-0.5,0.0
"""How to fix Parrot Flower Power if it keeps giving low battery alerts?""",0.0,0.4767637252807617,0.0,3.0999999999999996,36.0,0.0,0.0,0.2707328796386719,3.693677699359622,5.5,24.0,0.0
"""How to share plant data with others using Parrot Flower Power?""",0.0,0.5097630023956299,1.9616959161406247,3.3499999999999996,39.0,0.0,0.0,0.2697560787200928,0.0,2.55,24.0,0.0
"""How to use Parrot Flower Power to monitor indoor plants?""",0.0,0.4925675392150879,2.030178443331045,3.8499999999999996,4.5,0.0,0.0,0.267547607421875,0.0,3.0,-5.5,0.0
"""How to enable energy-saving mode on Parrot Flower Power?""",0.0,0.5156877040863037,0.0,3.3499999999999996,19.0,0.0,0.0,0.26656484603881836,3.7514323995050196,5.949999999999999,5.5,0.0
"""How to set up multiple plants with VegTrug Grow Care?""",0.0,0.513477087020874,0.0,10.55,40.0,0.0,0.0,0.26644229888916016,0.0,3.1500000000000004,24.0,0.0
"""How to enable notifications for VegTrug Grow Care?""",0.0,0.5099682807922363,1.9609062713578762,5.7,13.5,0.0,0.0,0.2730870246887207,0.0,3.8000000000000003,-2.5,0.0
"""How to replace the battery in VegTrug Grow Care?""",0.0,0.5129177570343018,1.9496302989802996,3.05,18.5,0.0,0.0,0.2699282169342041,0.0,4.3,4.0,0.0
"""How to set fertilizer reminders with VegTrug Grow Care?""",0.0,0.5122509002685547,0.0,6.4,38.5,0.0,0.0,0.2714507579803467,0.0,2.6,23.5,0.0
"""How to fix VegTrug Grow Care if it wont update firmware?""",0.0,0.506117582321167,1.9758254503203663,5.15,40.5,0.0,0.0,0.2704923152923584,0.0,3.05,25.5,0.0
"""How to change plant type on VegTrug Grow Care?""",0.0,0.5126996040344238,1.9504598640804651,3.3,41.5,0.0,0.0,0.2676718235015869,3.735918061592919,3.6,26.5,0.0
"""How to fix VegTrug Grow Care if it is overheating?""",0.0,0.5086350440979004,1.9660462085790018,5.85,35.0,0.0,0.0,0.2709364891052246,0.0,2.75,-8.5,0.0
"""How to set up Bosch Connected Devices?""",0.0,0.48015332221984863,2.082668084802335,3.8,8.0,0.0,0.0,0.26763272285461426,0.0,7.0,6.5,0.0
"""How to enable data sharing for Bosch Connected Devices?""",0.0,0.47597694396972656,2.1009420995456733,3.0999999999999996,38.0,0.0,0.0,0.26738953590393066,0.0,7.699999999999999,-8.0,0.0
"""How to fix Bosch Connected Devices if the app cannot detect it?""",0.0,0.4946153163909912,2.02177321821671,5.050000000000001,11.5,0.0,0.0,0.2725503444671631,3.669046912980771,4.9,1.5,0.0
"""How to fix Texas Instruments SensorTag if it wont connect to Bluetooth?""",0.0,0.48198485374450684,2.0747539932638133,5.75,5.5,0.0,0.0,0.2714517116546631,3.6838964613760696,2.6500000000000004,0.5,0.0
"""How to enable notifications for Texas Instruments SensorTag?""",0.0,0.5074360370635986,0.0,2.5999999999999996,23.5,0.0,0.0,0.27137017250061035,3.6850033693251287,8.3,21.5,67.0
"""How to use Texas Instruments SensorTag to monitor temperature?""",0.0,0.5060508251190186,1.9760860972095038,13.100000000000001,15.0,-50.0,0.0,0.26554298400878906,0.0,12.899999999999999,26.0,0.0
"""How to set up multiple SensorTags in the app?""",0.0,0.4995138645172119,2.001946434390978,12.4,9.5,0.0,0.0,0.266735315322876,0.0,5.8,-9.0,0.0
"""How to fix Texas Instruments SensorTag if the LED is not working?""",0.0,0.5104579925537109,0.0,6.95,12.5,0.0,0.0,0.2729198932647705,0.0,9.95,-1.0,0.0
"""How to fix Texas Instruments SensorTag if it is not measuring temperature correctly?""",0.0,0.5077645778656006,1.9694166225667262,3.45,22.0,0.0,0.0,0.27120184898376465,0.0,2.55,-1.5,0.0
"""How to enable cloud storage for Texas Instruments SensorTag data?""",0.0,0.4832324981689453,2.0693972441594264,5.05,19.0,0.0,0.0,0.27066874504089355,3.694552911338201,4.699999999999999,21.0,0.0
"""How to set up temperature logging on Texas Instruments SensorTag?""",0.0,0.5099589824676514,1.9609420254942254,2.75,41.5,0.0,0.0,0.27004456520080566,0.0,3.3499999999999996,25.5,0.0
"""How to enable developer mode on Texas Instruments SensorTag?""",0.0,0.5109729766845703,1.957050657538171,3.0,30.0,0.0,0.0,0.27117443084716797,0.0,2.6,-9.0,0.0
"""How to enable power saving mode on Honeywell Smart Sensors?""",0.0,0.484752893447876,2.0629067170418396,3.35,6.0,0.0,0.0,0.2722358703613281,0.0,2.75,-5.0,0.0
"""How to update the Honeywell Home app?""",0.0,0.4694862365722656,2.1299878933651906,2.8499999999999996,13.5,0.0,0.0,0.2715158462524414,3.683026290388321,3.3,21.0,0.0
"""How to fix Honeywell Smart Sensors if they are not measuring temperature correctly?""",0.0,0.492825984954834,2.029113785651415,2.7,40.0,0.0,0.0,0.27056145668029785,0.0,2.7,25.000000000000004,0.0
"""How to fix Honeywell Smart Sensors if they are not turning on?""",0.0,0.49735426902770996,0.0,3.1,37.0,0.0,0.0,0.27066755294799805,3.6945691831455516,2.75,23.5,0.0
"""How to fix Honeywell Smart Sensors if the app cannot detect it?""",0.0,0.4754931926727295,0.0,2.5,28.0,0.0,0.0,0.2698991298675537,3.7050878989117733,3.45,26.5,0.0
"""How to set up custom alerts for Honeywell Smart Sensors?""",0.0,0.49445152282714844,2.022442957160581,2.9,30.0,0.0,0.0,0.27001452445983887,0.0,3.7,-8.0,0.0
"""How to disable power saving mode on Samsara Asset IoT?""",0.0,0.5111567974090576,1.9563468686474923,3.2,15.0,0.0,0.0,0.270000696182251,0.0,2.75,-0.5,0.0
"""How to enable vacation mode for Samsara Asset IoT?""",0.0,0.4949190616607666,0.0,2.7,6.5,0.0,0.0,0.27076292037963867,0.0,3.5,-8.5,0.0
"""How to export data from Samsara Asset IoT to CSV?""",0.0,0.4855175018310547,2.059657986020574,2.75,14.0,0.0,0.0,0.2695634365081787,0.0,2.85,4.5,0.0
"""How to disable specific alerts on Samsara Asset IoT?""",0.0,0.5071408748626709,1.971838693284785,3.55,16.000000000000004,0.0,0.0,0.27063989639282227,3.69494672931604,6.95,2.0,0.0
"""How to link Samsara Asset IoT with other smart devices?""",0.0,0.510615348815918,1.9584213485233186,4.5,39.5,0.0,0.0,0.26985740661621094,0.0,3.35,24.0,0.0
"""How to update firmware on Teltonika TMT250?""",0.0,0.47479701042175293,2.1061632193320046,3.5,33.5,0.0,0.0,0.2691226005554199,3.7157786002932234,2.35,-8.0,0.0
"""How to use Teltonika TMT250 to monitor location?""",0.0,0.48300957679748535,4.1407046486744,3.25,13.0,0.0,0.0,0.269420862197876,0.0,2.65,0.0,0.0
"""How to set up multiple Teltonika TMT250 devices in the app?""",0.0,0.4847724437713623,2.0628235223508904,8.2,6.0,0.0,0.0,0.2701735496520996,3.7013245793027005,7.35,-3.5,0.0
"""How to fix Teltonika TMT250 if it is not turning on?""",0.0,0.4830639362335205,2.07011934651167,4.1,22.0,0.0,0.0,0.27124667167663574,3.6866811814631806,2.75,23.0,0.0
"""How to set movement alerts for Teltonika TMT250?""",0.0,0.4790620803833008,0.0,3.0,37.0,0.0,0.0,0.26929759979248047,0.0,2.3,-9.0,0.0
"""How to set up custom alerts for Teltonika TMT250?""",0.0,0.4819016456604004,2.0751122329717,2.85,15.0,0.0,0.0,0.26879000663757324,0.0,3.2,21.5,0.0
"""How to enable eco mode for Teltonika TMT250?""",0.0,0.47937750816345215,2.086038629201024,2.9,39.5,0.0,0.0,0.2676699161529541,3.7359446828284835,2.45,24.0,0.0
"""How to fix GE Predix-powered Industrial Equipment if it keeps disconnecting?""",0.0,0.48430633544921875,2.0648088344158033,2.75,7.5,0.0,0.0,0.2693796157836914,0.0,2.75,0.5,0.0
"""How to replace faulty sensors on GE Predix-powered Industrial Equipment?""",0.0,0.5075838565826416,0.0,2.5,36.0,0.0,0.0,0.26955437660217285,3.7098266131155473,3.85,23.0,0.0
